id,word,txt_file,index_of_word_in_txt_file,first_letter_uppercase,all_uppercase,word_len,part_of_upper_seq,pos_in_upper_seq,next_word_has_numerals,num_of_occurrences_of_word,word_only_contains_letters,previous_word_is_the,previous_word_is_from,previous_word_is_by,label
830,Gorilla,iset/154_B019B2AX1I.txt,95,True,False,7,True,2,False,1,True,False,False,False,False
831,802.11ac.,iset/154_B019B2AX1I.txt,44,False,False,9,False,0,False,1,False,False,False,False,False
832,Active,iset/154_B019B2AX1I.txt,138,True,False,6,True,2,False,1,True,False,False,False,False
833,seamless,iset/154_B019B2AX1I.txt,60,False,False,8,False,0,False,1,True,False,False,False,False
834,and,iset/154_B019B2AX1I.txt,107,False,False,3,False,0,False,4,True,False,False,False,False
835,like,iset/155_B01A51G0I4.txt,265,False,False,4,False,0,False,3,True,False,False,False,False
836,audio,iset/155_B01A51G0I4.txt,242,False,False,5,False,0,False,1,True,False,False,False,False
837,with,iset/155_B01A51G0I4.txt,262,False,False,4,False,0,False,4,True,False,False,False,False
838,Core,iset/155_B01A51G0I4.txt,143,True,False,4,True,2,False,1,True,False,False,False,False
839,Surface,iset/155_B01A51G0I4.txt,115,True,False,7,True,1,False,8,True,False,False,False,False
840,as,iset/155_B01A51G0I4.txt,191,False,False,2,False,0,False,5,True,False,False,False,False
841,touch,iset/155_B01A51G0I4.txt,99,False,False,5,False,0,False,1,True,True,False,False,False
842,Cortana,iset/155_B01A51G0I4.txt,126,True,False,7,False,0,False,1,True,False,False,False,False
843,Offering,iset/155_B01A51G0I4.txt,151,True,False,8,False,0,False,1,True,False,False,False,False
844,in,iset/155_B01A51G0I4.txt,119,False,False,2,False,0,False,4,True,False,False,False,False
845,NVMe,iset/156_B01AC40DEG.txt,38,True,False,4,False,0,False,1,True,False,False,False,False
846,Steel,iset/156_B01AC40DEG.txt,70,True,False,5,True,1,False,1,True,False,False,False,False
847,Click,iset/156_B01AC40DEG.txt,81,True,False,5,True,1,False,1,True,False,False,False,False
848,x,iset/156_B01AC40DEG.txt,68,False,False,1,False,0,True,2,True,False,False,False,False
849,2,iset/156_B01AC40DEG.txt,101,False,False,1,False,0,False,4,False,False,False,False,False
850,Black,iset/156_B01AC40DEG.txt,1,True,False,5,True,2,True,1,True,False,False,False,False
851,IPS,iset/156_B01AC40DEG.txt,5,True,True,3,True,3,False,1,True,False,False,False,False
852,USB,iset/156_B01AC40DEG.txt,62,True,True,3,False,0,True,2,True,False,False,False,False
853,Pad,iset/157_B01AC40F62.txt,72,True,False,3,True,2,False,1,True,False,False,False,False
854,_,iset/157_B01AC40F62.txt,34,False,False,1,False,0,False,2,False,False,False,False,False
855,Max,iset/157_B01AC40F62.txt,28,True,False,3,True,2,False,1,True,False,False,False,False
856,Global),iset/157_B01AC40F62.txt,94,True,False,7,True,2,False,1,False,False,False,False,False
857,FHD,iset/157_B01AC40F62.txt,80,True,True,3,False,0,False,2,True,False,False,False,False
858,x,iset/157_B01AC40F62.txt,58,False,False,1,False,0,True,1,True,False,False,False,False
859,latest,iset/158_B01AC40NZA.txt,463,False,False,6,False,0,False,2,True,True,False,False,False
860,GAMING,iset/158_B01AC40NZA.txt,399,True,True,6,True,2,False,2,True,False,False,False,False
861,USB,iset/158_B01AC40NZA.txt,223,True,True,3,False,0,False,3,True,False,False,False,False
862,audio,iset/158_B01AC40NZA.txt,379,False,False,5,False,0,False,3,True,False,False,False,False
863,The,iset/158_B01AC40NZA.txt,54,True,False,3,True,3,False,1,True,False,False,False,False
864,new,iset/158_B01AC40NZA.txt,147,False,False,3,False,0,False,3,True,True,False,False,False
865,games,iset/158_B01AC40NZA.txt,109,False,False,5,False,0,False,2,True,False,False,False,False
866,experience,iset/158_B01AC40NZA.txt,153,False,False,10,False,0,False,1,True,False,False,False,False
867,prioritize,iset/158_B01AC40NZA.txt,495,False,False,10,False,0,False,2,True,False,False,False,False
868,gaming.,iset/158_B01AC40NZA.txt,209,False,False,7,False,0,True,2,False,False,False,False,False
869,music,iset/158_B01AC40NZA.txt,219,False,False,5,False,0,False,1,True,False,False,False,False
870,DDR4,iset/158_B01AC40NZA.txt,134,True,True,4,False,0,False,4,False,False,False,False,False
871,NP-RV511-A01us,iset/15_B004MF11LG.txt,3,True,False,14,True,4,False,1,False,False,False,False,False
872,NP-RV511-A01US,iset/15_B004MF11LG.txt,0,True,True,14,True,1,False,1,False,False,False,False,False
873,Core,iset/15_B004MF11LG.txt,7,True,False,4,True,2,True,1,True,False,False,False,False
874,i3,iset/15_B004MF11LG.txt,5,False,False,2,False,0,False,1,False,False,False,False,False
875,5,iset/15_B004MF11LG.txt,12,False,False,1,False,0,False,1,False,False,False,False,False
876,Quad,iset/15_B004MF11LG.txt,6,True,False,4,True,1,False,1,True,False,False,False,False
877,-2.3GHz,iset/160_B01AHPDGHG.txt,0,False,False,7,False,0,False,1,False,False,False,False,False
878,IPS,iset/160_B01AHPDGHG.txt,52,True,True,3,False,0,False,1,True,False,False,False,False
879,HD,iset/160_B01AHPDGHG.txt,39,True,True,2,True,2,True,2,True,False,False,False,False
880,Adapter,iset/160_B01AHPDGHG.txt,101,True,False,7,True,2,False,1,True,False,False,False,False
881,State,iset/161_B01AKS2LXU.txt,24,True,False,5,True,3,False,1,True,False,False,False,False
882,IEEE,iset/161_B01AKS2LXU.txt,82,True,True,4,False,0,True,1,True,False,False,False,False
883,Solid,iset/161_B01AKS2LXU.txt,23,True,False,5,True,2,False,1,True,False,False,False,False
884,card,iset/161_B01AKS2LXU.txt,60,False,False,4,False,0,False,1,True,False,False,False,False
885,+,iset/161_B01AKS2LXU.txt,87,False,False,1,False,0,False,2,False,False,False,False,False
886,with,iset/161_B01AKS2LXU.txt,48,False,False,4,False,0,True,2,True,False,False,False,False
887,Up,iset/162_B01AKSQD8Y.txt,8,True,False,2,True,4,False,1,True,False,False,False,False
888,HD,iset/162_B01AKSQD8Y.txt,40,True,True,2,True,2,True,2,True,False,False,False,False
889,Quad,iset/162_B01AKSQD8Y.txt,2,True,False,4,True,2,False,1,True,False,False,False,False
890,and,iset/162_B01AKSQD8Y.txt,38,False,False,3,False,0,False,2,True,False,False,False,False
891,Touch,iset/163_B01AO1T44W.txt,60,True,False,5,False,0,False,1,True,False,False,False,False
892,Open,iset/163_B01AO1T44W.txt,1,True,False,4,True,2,False,1,True,False,False,False,False
893,LPDDR3,iset/163_B01AO1T44W.txt,49,True,True,6,False,0,True,1,False,False,False,False,False
894,The,iset/163_B01AO1T44W.txt,20,True,False,3,False,0,False,1,True,False,False,False,False
895,will,iset/164_B01APA662K.txt,58,False,False,4,False,0,False,2,True,False,False,False,False
896,a,iset/164_B01APA662K.txt,19,False,False,1,False,0,False,3,True,False,False,False,False
897,Notebook,iset/165_B01AWGXN00.txt,1,True,False,8,True,2,True,1,True,False,False,False,False
898,strong,iset/165_B01AWGXN00.txt,40,False,False,6,False,0,False,1,True,False,False,False,False
899,you,iset/165_B01AWGXN00.txt,123,False,False,3,False,0,False,1,True,False,False,False,False
900,professional,iset/165_B01AWGXN00.txt,129,False,False,12,False,0,False,1,True,False,False,False,False
901,It's,iset/166_B01AZ7NQIK.txt,17,True,False,4,False,0,False,1,False,False,False,False,False
902,strong,iset/166_B01AZ7NQIK.txt,41,False,False,6,False,0,False,1,True,False,False,False,False
903,Peace,iset/167_B01AZ7NRNY.txt,61,True,False,5,False,0,False,1,True,False,False,False,False
904,to,iset/167_B01AZ7NRNY.txt,39,False,False,2,False,0,False,2,True,False,False,False,False
905,Core,iset/169_B01B94ILYM.txt,11,True,False,4,True,2,True,1,True,False,False,False,False
906,"13.5""",iset/169_B01B94ILYM.txt,6,False,False,5,False,0,False,1,False,False,False,False,False
907,Tablet,iset/169_B01B94ILYM.txt,3,True,False,6,True,4,False,1,True,False,False,False,False
908,-,iset/169_B01B94ILYM.txt,13,False,False,1,False,0,False,4,False,False,False,False,False
909,size,iset/170_B01BGLW7DO.txt,22,False,False,4,False,0,False,1,True,False,False,False,False
910,delivers,iset/170_B01BGLW7DO.txt,8,False,False,8,False,0,False,1,True,False,False,False,False
911,"14""",iset/171_B01BH317UK.txt,5,False,False,3,False,0,False,1,False,False,False,False,False
912,Laptop:,iset/171_B01BH317UK.txt,3,True,False,7,True,4,False,1,False,False,False,False,False
913,the,iset/171_B01BH317UK.txt,28,False,False,3,False,0,False,2,True,False,False,False,False
914,HDMI-Out1x,iset/171_B01BH317UK.txt,131,True,False,10,True,1,False,1,False,False,False,False,False
915,Wireless-AC,iset/171_B01BH317UK.txt,110,True,False,11,True,2,False,1,False,False,False,False,False
916,digital,iset/171_B01BH317UK.txt,23,False,False,7,False,0,False,1,True,False,False,False,False
917,Webcam,iset/172_B01BJ0L86Y.txt,68,True,False,6,True,5,False,1,True,False,False,False,False
918,2GB,iset/172_B01BJ0L86Y.txt,26,False,True,3,False,0,True,1,False,False,False,False,False
919,Quadro,iset/172_B01BJ0L86Y.txt,23,True,False,6,True,6,True,1,True,False,False,False,False
920,E3-1505M,iset/172_B01BJ0L86Y.txt,4,True,True,8,True,5,True,1,False,False,False,False,False
921,Guarantee,iset/172_B01BJ0L86Y.txt,41,True,False,9,True,3,False,1,True,False,False,False,False
922,IPS,iset/172_B01BJ0L86Y.txt,32,True,True,3,True,3,True,1,True,False,False,False,False
923,Card:,iset/172_B01BJ0L86Y.txt,21,True,False,5,True,4,False,1,False,False,False,False,False
924,Plus,iset/172_B01BJ0L86Y.txt,80,True,False,4,True,11,False,1,True,False,False,False,False
925,CORE,iset/173_B01BN9XL0C.txt,23,True,True,4,True,3,True,2,True,False,False,False,False
926,/,iset/173_B01BN9XL0C.txt,49,False,False,1,False,0,False,4,False,False,False,False,False
927,-,iset/173_B01BN9XL0C.txt,47,False,False,1,False,0,True,2,False,False,False,False,False
928,CORE,iset/173_B01BN9XL0C.txt,34,True,True,4,True,2,True,2,True,False,False,False,False
929,Travel,iset/173_B01BN9XL0C.txt,63,True,False,6,True,1,False,1,True,False,False,False,False
930,UK,iset/173_B01BN9XL0C.txt,10,True,True,2,True,9,False,1,True,False,False,False,False
931,TOUCH,iset/173_B01BN9XL0C.txt,5,True,True,5,True,4,False,1,True,False,False,False,False
932,Pen1,iset/173_B01BN9XL0C.txt,57,True,False,4,True,6,False,1,False,False,False,False,False
933,Charger,iset/173_B01BN9XL0C.txt,64,True,False,7,True,2,True,1,True,False,False,False,False
934,Battery1,iset/173_B01BN9XL0C.txt,54,True,False,8,True,3,False,1,False,False,False,False,False
935,Box,iset/173_B01BN9XL0C.txt,74,True,False,3,True,12,False,1,True,False,False,False,False
936,X,iset/173_B01BN9XL0C.txt,68,True,True,1,True,6,False,7,True,False,False,False,False
937,the,iset/176_B01C6QYADI.txt,42,False,False,3,False,0,False,5,True,False,False,False,False
938,within,iset/176_B01C6QYADI.txt,36,False,False,6,False,0,False,1,True,False,False,False,False
939,with,iset/176_B01C6QYADI.txt,69,False,False,4,False,0,False,2,True,False,False,False,False
940,lets,iset/176_B01C6QYADI.txt,12,False,False,4,False,0,False,1,True,False,False,False,False
941,and,iset/176_B01C6QYADI.txt,75,False,False,3,False,0,False,3,True,False,False,False,False
942,a,iset/176_B01C6QYADI.txt,20,False,False,1,False,0,False,3,True,False,False,False,False
943,Core,iset/177_B01CCCXWRQ.txt,4,True,False,4,True,5,True,1,True,False,False,False,False
944,Windows,iset/177_B01CCCXWRQ.txt,19,True,False,7,True,10,True,1,True,False,False,False,False
945,Satellite,iset/177_B01CCCXWRQ.txt,1,True,False,9,True,2,False,1,True,False,False,False,False
946,Laptop-,iset/177_B01CCCXWRQ.txt,2,True,False,7,True,3,False,1,False,False,False,False,False
947,in,iset/178_B01CHPT0WE.txt,41,False,False,2,False,0,False,3,True,False,False,False,False
948,64-bitProcessor:,iset/178_B01CHPT0WE.txt,18,False,False,16,False,0,False,1,False,False,False,False,False
949,11.6,iset/178_B01CHPT0WE.txt,40,False,False,4,False,0,False,1,False,False,False,False,False
950,GHz,iset/178_B01CHPT0WE.txt,23,True,False,3,False,0,False,1,True,False,False,False,False
951,Vaio,iset/17_B00590950M.txt,1,True,False,4,True,2,True,1,True,False,False,False,False
952,W7P,iset/17_B00590950M.txt,9,True,True,3,False,0,True,1,False,False,False,False,False
953,-Stereo,iset/180_B01CKRVWL6.txt,80,False,False,7,False,0,False,1,False,False,False,False,False
954,an,iset/180_B01CKRVWL6.txt,32,False,False,2,False,0,False,1,True,False,False,False,False
955,This,iset/181_B01CNKO4FQ.txt,10,True,False,4,False,0,False,1,True,False,False,False,False
956,Windows,iset/181_B01CNKO4FQ.txt,1,True,False,7,True,2,True,1,True,False,False,False,False
957,memory:,iset/181_B01CNKO4FQ.txt,8,False,False,7,False,0,True,1,False,False,False,False,False
958,in,iset/181_B01CNKO4FQ.txt,14,False,False,2,False,0,False,1,True,False,False,False,False
959,"520,",iset/183_B01CZ1A100.txt,29,False,False,4,False,0,False,1,False,False,False,False,False
960,"battery,",iset/183_B01CZ1A100.txt,39,False,False,8,False,0,False,2,False,False,False,False,False
961,front,iset/183_B01CZ1A100.txt,34,False,False,5,False,0,False,1,True,False,False,False,False
962,14.0,iset/183_B01CZ1A100.txt,7,False,False,4,False,0,True,1,False,False,False,False,False
963,3,iset/183_B01CZ1A100.txt,42,False,False,1,False,0,False,3,False,False,False,False,False
964,"T460,",iset/183_B01CZ1A100.txt,1,True,True,5,True,2,False,1,False,False,False,False,False
965,CORE,iset/185_B01D51ZWOY.txt,173,True,True,4,True,2,True,1,True,False,False,False,False
966,latest,iset/185_B01D51ZWOY.txt,187,False,False,6,False,0,False,1,True,True,False,False,False
967,computing,iset/185_B01D51ZWOY.txt,84,False,False,9,False,0,False,1,True,False,False,False,False
968,in,iset/185_B01D51ZWOY.txt,13,False,False,2,False,0,False,1,True,False,False,False,False
969,FaceTime,iset/185_B01D51ZWOY.txt,261,True,False,8,False,0,False,1,True,True,False,False,False
970,And,iset/185_B01D51ZWOY.txt,33,True,False,3,False,0,False,3,True,False,False,False,False
971,the,iset/185_B01D51ZWOY.txt,241,False,False,3,False,0,False,8,True,False,False,False,False
972,The,iset/185_B01D51ZWOY.txt,177,True,False,3,True,6,False,5,True,False,False,False,False
973,Core,iset/185_B01D51ZWOY.txt,189,True,False,4,True,2,True,3,True,False,False,False,False
974,The,iset/185_B01D51ZWOY.txt,0,True,False,3,True,1,False,5,True,False,False,False,False
975,and,iset/185_B01D51ZWOY.txt,265,False,False,3,False,0,False,9,True,False,False,False,False
976,I/O,iset/185_B01D51ZWOY.txt,36,True,True,3,True,2,False,1,False,False,False,False,False
977,the,iset/185_B01D51ZWOY.txt,301,False,False,3,False,0,False,8,True,False,False,False,False
978,I5,iset/185_B01D51ZWOY.txt,174,True,True,2,True,3,False,1,False,False,False,False,False
979,backlit,iset/186_B01DAS1PXY.txt,42,False,False,7,False,0,False,1,True,False,False,False,False
980,"520,",iset/186_B01DAS1PXY.txt,28,False,False,4,False,0,False,1,False,False,False,False,False
981,depot,iset/186_B01DAS1PXY.txt,46,False,False,5,False,0,False,1,True,False,False,False,False
982,front,iset/186_B01DAS1PXY.txt,36,False,False,5,False,0,False,1,True,False,False,False,False
983,downgrade,iset/186_B01DAS1PXY.txt,15,False,False,9,False,0,False,1,True,False,False,False,False
984,10,iset/186_B01DAS1PXY.txt,19,False,False,2,False,0,False,1,False,False,False,False,False
985,to,iset/187_B01DF5900C.txt,234,False,False,2,False,0,False,5,True,False,False,False,False
986,able,iset/187_B01DF5900C.txt,161,False,False,4,False,0,False,1,True,False,False,False,False
987,letterboxing.,iset/187_B01DF5900C.txt,137,False,False,13,False,0,False,1,False,False,False,False,False
988,equipped,iset/187_B01DF5900C.txt,211,False,False,8,False,0,False,1,True,False,False,False,False
989,into,iset/187_B01DF5900C.txt,149,False,False,4,False,0,False,2,True,False,False,False,False
990,720p,iset/187_B01DF5900C.txt,130,False,False,4,False,0,False,1,False,False,False,False,False
991,HD,iset/188_B01DFD9IO2.txt,19,True,True,2,True,5,True,2,True,False,False,False,False
992,3,iset/188_B01DFD9IO2.txt,36,False,False,1,False,0,False,3,False,False,False,False,False
993,"520,",iset/188_B01DFD9IO2.txt,20,False,False,4,False,0,False,1,False,False,False,False,False
994,"64,",iset/188_B01DFD9IO2.txt,12,False,False,3,False,0,True,1,False,False,False,False,False
995,easy,iset/189_B01DFKNMBU.txt,145,False,False,4,False,0,False,1,True,False,False,False,False
996,security,iset/189_B01DFKNMBU.txt,112,False,False,8,False,0,False,1,True,False,False,False,False
997,and,iset/189_B01DFKNMBU.txt,135,False,False,3,False,0,False,10,True,False,False,False,False
998,connectivity,iset/189_B01DFKNMBU.txt,32,False,False,12,False,0,False,1,True,False,False,False,False
999,than,iset/189_B01DFKNMBU.txt,102,False,False,4,False,0,False,1,True,False,False,False,False
1000,can,iset/189_B01DFKNMBU.txt,150,False,False,3,False,0,False,1,True,False,False,False,False
1001,USB,iset/189_B01DFKNMBU.txt,104,True,True,3,False,0,False,4,True,False,False,False,False
1002,battery,iset/189_B01DFKNMBU.txt,28,False,False,7,False,0,False,1,True,False,False,False,False
1003,"non-touch,",iset/189_B01DFKNMBU.txt,183,False,False,10,False,0,False,1,False,False,False,False,False
1004,vPro,iset/189_B01DFKNMBU.txt,127,False,False,4,False,0,False,3,True,False,False,False,False
1005,Multi-Touch,iset/190_B01DHKV2CY.txt,55,True,False,11,True,4,False,1,False,False,False,False,False
1006,"tablet,",iset/190_B01DHKV2CY.txt,9,False,False,7,False,0,False,1,False,False,False,False,False
1007,HD,iset/190_B01DHKV2CY.txt,64,True,True,2,True,2,False,1,True,False,False,False,False
1008,Hour,iset/190_B01DHKV2CY.txt,71,True,False,4,True,2,False,1,True,False,False,False,False
1009,apps,iset/190_B01DHKV2CY.txt,23,False,False,4,False,0,False,1,True,False,False,False,False
1010,BackLite,iset/190_B01DHKV2CY.txt,123,True,False,8,True,1,False,1,True,False,False,False,False
1011,30,iset/190_B01DHKV2CY.txt,107,False,False,2,False,0,False,1,False,False,False,False,False
1012,modes,iset/190_B01DHKV2CY.txt,20,False,False,5,False,0,False,1,True,False,False,False,False
1013,Geforce,iset/191_B01DSSLIX8.txt,264,True,False,7,True,2,False,1,True,False,False,False,False
1014,generation,iset/191_B01DSSLIX8.txt,10,False,False,10,False,0,False,1,True,False,False,False,False
1015,more,iset/191_B01DSSLIX8.txt,325,False,False,4,False,0,False,8,True,False,False,False,False
1016,new,iset/191_B01DSSLIX8.txt,178,False,False,3,False,0,False,2,True,True,False,False,False
1017,and,iset/191_B01DSSLIX8.txt,488,False,False,3,False,0,False,30,True,False,False,False,False
1018,utilizing,iset/191_B01DSSLIX8.txt,58,False,False,9,False,0,False,1,True,False,False,False,False
1019,&,iset/191_B01DSSLIX8.txt,101,False,False,1,False,0,False,1,False,False,False,False,False
1020,developed,iset/191_B01DSSLIX8.txt,419,False,False,9,False,0,False,1,True,False,False,False,False
1021,The,iset/191_B01DSSLIX8.txt,514,True,False,3,False,0,False,5,True,False,False,False,False
1022,previous,iset/191_B01DSSLIX8.txt,172,False,False,8,False,0,False,1,True,False,False,False,False
1023,heat,iset/191_B01DSSLIX8.txt,238,False,False,4,False,0,False,2,True,False,False,False,False
1024,than,iset/191_B01DSSLIX8.txt,171,False,False,4,False,0,False,6,True,False,False,False,False
1025,DEAL:A,iset/191_B01DSSLIX8.txt,558,True,True,6,True,3,False,1,False,False,False,False,False
1026,enhance,iset/191_B01DSSLIX8.txt,547,False,False,7,False,0,False,1,True,False,False,False,False
1027,POWERFUL.,iset/191_B01DSSLIX8.txt,258,True,True,9,True,2,False,1,False,False,False,False,False
1028,immersive,iset/191_B01DSSLIX8.txt,439,False,False,9,False,0,False,1,True,False,False,False,False
1029,Stereo,iset/192_B01EGCL4VQ.txt,156,True,False,6,True,2,False,1,True,False,False,False,False
1030,hinge,iset/192_B01EGCL4VQ.txt,52,False,False,5,False,0,False,2,True,False,False,False,False
1031,just,iset/192_B01EGCL4VQ.txt,94,False,False,4,False,0,True,1,True,False,False,False,False
1032,Windows,iset/192_B01EGCL4VQ.txt,104,True,False,7,True,2,True,1,True,False,False,False,False
1033,series,iset/192_B01EGCL4VQ.txt,29,False,False,6,False,0,False,1,True,False,False,False,False
1034,9,iset/192_B01EGCL4VQ.txt,193,False,False,1,False,0,False,2,False,False,False,False,False
1035,the,iset/192_B01EGCL4VQ.txt,98,False,False,3,False,0,False,8,True,False,False,False,False
1036,The,iset/192_B01EGCL4VQ.txt,0,True,False,3,True,1,False,3,True,False,False,False,False
1037,angles)Graphics:,iset/192_B01EGCL4VQ.txt,132,False,False,16,False,0,False,1,False,False,False,False,False
1038,to,iset/192_B01EGCL4VQ.txt,192,False,False,2,False,0,True,1,True,False,False,False,False
1039,is,iset/193_B01EXFDDWO.txt,28,False,False,2,False,0,False,1,True,False,False,False,False
1040,computer,iset/193_B01EXFDDWO.txt,61,False,False,8,False,0,False,2,True,False,False,False,False
1041,dual-core,iset/193_B01EXFDDWO.txt,1,False,False,9,False,0,False,1,False,False,False,False,False
1042,lightweight,iset/193_B01EXFDDWO.txt,37,False,False,11,False,0,False,1,True,False,False,False,False
1043,Thunderbolt,iset/194_B01F1Z78TO.txt,88,True,False,11,False,0,True,1,True,False,False,False,False
1044,Bluetooth,iset/194_B01F1Z78TO.txt,79,True,False,9,True,2,True,1,True,False,False,False,False
1045,Harmony,iset/194_B01F1Z78TO.txt,65,True,False,7,True,3,False,1,True,False,False,False,False
1046,Aspire,iset/194_B01F1Z78TO.txt,1,True,False,6,True,2,True,1,True,False,False,False,False
1047,Processor,iset/194_B01F1Z78TO.txt,14,True,False,9,False,0,True,1,True,False,False,False,False
1048,|,iset/194_B01F1Z78TO.txt,126,False,False,1,False,0,True,1,False,False,False,False,False
1049,Full,iset/194_B01F1Z78TO.txt,27,True,False,4,True,1,False,1,True,False,False,False,False
1050,Generation,iset/194_B01F1Z78TO.txt,10,True,False,10,True,1,False,1,True,False,False,False,False
1051,and,iset/195_B01F2QG80C.txt,17,False,False,3,False,0,False,6,True,False,False,False,False
1052,AudioGraphics:,iset/195_B01F2QG80C.txt,46,True,False,14,True,1,False,1,False,False,False,False,False
1053,Card,iset/195_B01F2QG80C.txt,36,True,False,4,True,2,False,2,True,False,False,False,False
1054,A8-6410Processor,iset/195_B01F2QG80C.txt,6,True,False,16,True,5,False,1,False,False,False,False,False
1055,Core,iset/196_B01F57BT48.txt,9,True,False,4,True,2,False,1,True,False,False,False,False
1056,N3060,iset/196_B01F57BT48.txt,11,True,True,5,True,4,True,1,False,False,False,False,False
1057,Bluetooth,iset/196_B01F57BT48.txt,28,True,False,9,True,3,True,1,True,False,False,False,False
1058,HD,iset/196_B01F57BT48.txt,5,True,True,2,False,0,True,2,True,False,False,False,False
1059,Chrome,iset/196_B01F57BT48.txt,22,True,False,6,True,2,False,1,True,False,False,False,False
1060,EMMC,iset/196_B01F57BT48.txt,19,True,True,4,False,0,False,1,True,False,False,False,False
1061,(2,iset/197_B01F6TZ74I.txt,14,False,False,2,False,0,False,1,False,False,False,False,False
1062,2,iset/197_B01F6TZ74I.txt,5,False,False,1,False,0,False,1,False,False,False,False,False
1063,Silver,iset/197_B01F6TZ74I.txt,21,True,False,6,False,0,True,1,True,False,False,False,False
1064,Core,iset/197_B01F6TZ74I.txt,11,True,False,4,True,2,True,1,True,False,False,False,False
1065,connector,iset/198_B01FAK7O6M.txt,147,False,False,9,False,0,False,1,True,False,False,False,False
1066,Interface,iset/198_B01FAK7O6M.txt,123,True,False,9,True,1,False,1,True,False,False,False,False
1067,DDR4,iset/198_B01FAK7O6M.txt,84,True,True,4,True,1,False,2,False,False,False,False,False
1068,Boost,iset/198_B01FAK7O6M.txt,21,True,False,5,True,3,False,1,True,False,False,False,False
1069,Windows,iset/198_B01FAK7O6M.txt,71,True,False,7,True,2,True,2,True,False,False,False,False
1070,(3MB,iset/198_B01FAK7O6M.txt,10,False,True,4,False,0,False,1,False,False,False,False,False
1071,Band,iset/198_B01FAK7O6M.txt,53,True,False,4,True,4,False,1,True,False,False,False,False
1072,8.0,iset/198_B01FAK7O6M.txt,119,False,False,3,False,0,False,1,False,False,False,False,False
1073,Technology,iset/198_B01FAK7O6M.txt,22,True,False,10,True,4,True,1,True,False,False,False,False
1074,Windows,iset/198_B01FAK7O6M.txt,76,True,False,7,False,0,True,2,True,False,False,False,False
1075,Smart,iset/198_B01FAK7O6M.txt,12,True,False,5,True,2,False,1,True,False,False,False,False
1076,LED,iset/198_B01FAK7O6M.txt,27,True,True,3,True,2,False,1,True,False,False,False,False
1077,Low,iset/199_B01FOSL5Y2.txt,65,True,False,3,True,1,False,1,True,False,False,False,False
1078,Gen,iset/199_B01FOSL5Y2.txt,48,True,False,3,True,1,False,1,True,False,False,False,False
1079,battery,iset/19_B005OKPSTE.txt,39,False,False,7,False,0,False,2,True,False,False,False,False
1080,in,iset/19_B005OKPSTE.txt,15,False,False,2,False,0,False,2,True,False,False,False,False
1081,"technology,",iset/1_B000IALP88.txt,56,False,False,11,False,0,False,1,False,False,False,False,False
1082,XP,iset/1_B000IALP88.txt,69,True,True,2,True,2,False,1,True,False,False,False,False
1083,for,iset/1_B000IALP88.txt,64,False,False,3,False,0,False,3,True,False,False,False,False
1084,Instant,iset/1_B000IALP88.txt,147,True,False,7,True,1,False,1,True,False,False,False,False
1085,Micro,iset/1_B000IALP88.txt,3,True,False,5,True,4,False,3,True,False,False,False,False
1086,included,iset/1_B000IALP88.txt,110,False,False,8,False,0,False,1,True,True,False,False,False
1087,GeForce,iset/200_B01FUW7K00.txt,39,True,False,7,True,2,False,1,True,False,False,False,False
1088,USB,iset/200_B01FUW7K00.txt,73,True,True,3,True,2,False,3,True,False,False,False,False
1089,SSD-DVD-Writer,iset/200_B01FUW7K00.txt,36,True,False,14,False,0,False,1,False,False,False,False,False
1090,SDRAM,iset/200_B01FUW7K00.txt,28,True,True,5,True,3,False,1,True,False,False,False,False
1091,Color,iset/200_B01FUW7K00.txt,6,True,False,5,True,1,False,1,True,False,False,False,False
1092,-,iset/200_B01FUW7K00.txt,61,False,False,1,False,0,False,19,False,False,False,False,False
1093,-,iset/200_B01FUW7K00.txt,34,False,False,1,False,0,True,19,False,False,False,False,False
1094,(4,iset/200_B01FUW7K00.txt,17,False,False,2,False,0,False,1,False,False,False,False,False
1095,6th,iset/201_B01FV1F35Y.txt,22,False,False,3,False,0,False,1,False,False,False,False,False
1096,the,iset/201_B01FV1F35Y.txt,19,False,False,3,False,0,False,8,True,False,False,False,False
1097,most,iset/201_B01FV1F35Y.txt,6,False,False,4,False,0,False,2,True,True,False,False,False
1098,architecture,iset/201_B01FV1F35Y.txt,13,False,False,12,False,0,False,1,True,False,False,False,False
1099,power,iset/202_B01FZTTFEW.txt,52,False,False,5,False,0,False,1,True,False,False,False,False
1100,switch,iset/202_B01FZTTFEW.txt,129,False,False,6,False,0,False,1,True,False,False,False,False
1101,Seamlessly,iset/202_B01FZTTFEW.txt,128,True,False,10,False,0,False,1,True,False,False,False,False
1102,suit,iset/202_B01FZTTFEW.txt,139,False,False,4,False,0,False,1,True,False,False,False,False
1103,DVD-quality,iset/202_B01FZTTFEW.txt,107,True,False,11,False,0,False,1,False,False,False,False,False
1104,as,iset/202_B01FZTTFEW.txt,76,False,False,2,False,0,False,2,True,False,False,False,False
1105,HM170,iset/203_B01G1ELF7K.txt,138,True,True,5,True,3,False,1,False,False,False,False,False
1106,Wide,iset/203_B01G1ELF7K.txt,129,True,False,4,True,1,False,1,True,False,False,False,False
1107,Black,iset/203_B01G1ELF7K.txt,180,True,False,5,True,2,False,1,True,False,False,False,False
1108,x,iset/203_B01G1ELF7K.txt,47,False,False,1,False,0,True,10,True,False,False,False,False
