9SIA1K643P1589,23H-000F-00007,2/28/2017 1:13:15 PM,Patrick M.,Doesn't Work in Linux,1, None, Not supported,,None,None
9SIA4RE4XA9790,29-102-178,1/4/2006 3:22:36 PM,Aaron S.,,5," Just got this card yesterday, hooked it up and BAM!!!  .....the music played so nice and clear.   I noticed a difference right away expecialy me comming from using an integrated sound card.  Would recommend this card to any serious music/gamer.", non, bought this with a Klipsch ProMedia 2.1 sound system.  Still dont got the sound system yet but from the looks of it its gonna be excelent along side with this sound card.,None,None
9SIA4RE4XA9790,29-102-178,1/4/2006 10:10:00 AM,andrew k.,Just say yes,4," Great soundImporves system performance especially for games.Best card you can get for the money, although the xfi is going ot be its successor.Most importantly, the overall quality is good, from the drivers to the sound output."," Some might say the software that comes with it, but if you only install what you need, you wont have this problem. The drivers are a bit awkward to navigate though."," I've had this card for quite some time now and Ive been nothing but happy with this purchase. It givin me no grief and nothing but adudiable pleasure. Please combine this with an equal quality set of speakers like the logitech z5500, or you may just be wasting your money.",1,1
9SIA4RE4XA9790,29-102-178,1/3/2006 2:59:31 PM,Anonymous,Excellent,5, I got this card to replace my aging Santa Cruz and have no regrets. I can now enjoy the advanced sound features of my video games that I have been dying to experience. This card has some nice array of features., None that I can think of.,,None,None
9SIA4RE4XA9790,29-102-178,1/3/2006 7:56:19 AM,Alan L.,Worst customer service I have ever dealt with.,1, It's Creative, It's Creative. It never worked properly. I had to buy it since Creative is the only real option for an audio card., Their customer service line is a long distance call not an 800 number. The freakin music they play while I waited was jumpy and cutting out. wouldn't you figure an audio company could afford a decent radio. And someokind of machine that plays messages without cutting in and out and the lady slurring her s's.,1,10
9SIA4RE4XA9790,29-102-178,1/1/2006 9:56:14 PM,Margaret K.,Amazing,5, Everything comes to mind!, Nothing i can think of!," I upgraded from my onboad AC97 sound and WOW! Video Gaming is a whole new experience! Especially in BF2, i feel like im actually on the battlefield",None,None
9SIA4RE4XA9790,29-102-178,1/1/2006 8:52:45 PM,Bryan F.,Great Card,5," Great Sound, 7.1 sound, THX certified, Firewire", Nothing big but i was having problems with this card under x64. The software wasnt working at all. It probably could of been fixed but i went back to 32 anyway, It sounds great after upgrade from SB Live 5.1 and i also got new 5.1 speakers so that helps too.,None,None
9SIA4RE4XA9790,29-102-178,12/30/2005 7:11:54 PM,Anonymous,Great Card!,5," Awesome sound for a great price. I have a high end JBL surround sound system plugged into it, and the quality is awesome.", The included Creative Mediasource program has some bugs in it. Make sure you update everything (including the program) after you install., Had the same problem as the review before this where the system would lock up during games with a nasty screeching sound. I disabled my onboard audio adapter and the problem went away.,1,1
9SIA4RE4XA9790,29-102-178,12/30/2005 3:40:06 PM,Brian M.,"Overall good, but the screeching...",4," Amazing sound quality, Great features, excellent price.", Completely random crashes while playing BF2. My onboard sound was more stable...But when it does work it sounds awesome., When it messes up it makes a horrible screeching noise and the game freezes and it begins playing random noises from the game. I have to manually switch off the pc and restart. Apparently this is a common problem that Creative is doing nothing about...,None,None
9SIA4RE4XA9790,29-102-178,12/30/2005 12:41:24 PM,Matthew H.,Couldn't Sound Any Better Than This.,5," Creative Labs has reputaion for quality computer sound products and the Audigy2 ZS is no different.  This little gem is a gamers perfect sound card, with 7.1, and THX cerified, plus Firewire, you can't go wrong.  Even internal the Firewire header can be used with most PC cases on todays market.", Should include options to connect to the front audio panel of new PC cases.,,None,None
9SIA4RE4XA9790,29-102-178,12/29/2005 11:12:02 AM,Byron L.,Excellent Card,5, I went from SBLive 5.1 which only worked in 4.1 to on board soundstorm which only worked in 4.1 and was as good. This card plays all six of my speakers. Hear sounds in games and Rhapsody that were not there before. Set easily.," UPS! What happened, Newegg. FedEx always two days. UPS 3-4 days. Also, manual is not clear and it took a good day to get all six speakers to work.", I somehow avoided the ads from the CD. Impressive sound for the $. Helps to have good speaker system.,0,1
9SIA4RE4XA9790,29-102-178,12/29/2005 3:57:06 AM,Rebecca B.,EXCELLENT CARD - MAKE SURE YOU UPDATE,5," Excellent card, great sound!  As Always, Creative makes a wonderful sound card!  I bought this card to replace the SB Audigy Value, of course there aren't many changes, but I did notice an improvement in terms of performance when it comes to games."," After I installed this card and the drivers supplied on the CD, I started getting the ""blue screen"" with the games that I tested (Quake 4, Ultimate Spider-man, Bloodrayne 2). I went to Creative's website and downloaded the latest updates and have not had the problem since.", Great gaming card at a decent price.,None,None
9SIA4RE4XA9790,29-102-178,12/28/2005 10:59:11 PM,John B.,"good, but a pain to set up",4," Great puts out extremely clear sound and is way better then built-in sound. Makes almost no heat. Will put out up to 110dB. In CS:Source you can hear people across the map and you can tell what gun they have, just by listen to the reload.", Only real application is for 5.1 or 7.1 but if you just run stock headphones there is no use in buying this, good buy. digital is good for tv.,None,None
9SIA4RE4XA9790,29-102-178,12/27/2005 10:59:33 PM,Anonymous,"Good Sound, but...",3," Excellent sound, plugged it in with my Logitech 5.1 system, sounds very good."," The reason I give this card a 3/5 is because the driver CD (which you have to install), put ads on my desktop. This gets me *extremely* irritated. I just spent 70 dollars on a product, can creative put some effort not to put ads with it?"," It's one thing for shareware to have ads, but paid products with ads? Very very dissapointed.",2,2
9SIA4RE4XA9790,29-102-178,12/27/2005 5:43:50 PM,Mr. M.,Pzownzoragenessismatagetish,5," This card is great,upgraded from SB live.Everything is so much clearer and crisp", Its great but it took me awhile to tell the difference.,,0,1
9SIA4RE4XA9790,29-102-178,12/26/2005 7:29:54 PM,Anonymous,Good Card,5, Great sound. Set up was a breeze. Card itself looks pretty cool too., Regular users probably wont notice the sound quality difference between this and the value version.," For first time installers, remember to disable onboard sound before you install this card.",None,None
9SIA4RE4VN5417,29-102-048,1/3/2013 6:59:06 PM,Anonymous,sound popping card !!!,3, Plays sound," Price!!!! Expected more from this high priced low end Z card.Pops like 4th of July on restarts and shut downs. Tried reformatting, disc drivers, updated drivers, different computers. Another over priced creative wonder. Put my fxi card that they discontinued support for that actually worked back in and it doesnt pop and plays sound just like the z card without the pops."," I build computers all the time, spend thousands on new items and the older sound cards work with new boards. Creative has been at the card business long enough they should get it right like the asus cards that have been around for a short time. Think I'm done with creative stuff.",0,7
9SIA4RE4VN5417,29-102-048,1/2/2013 2:00:25 PM,Joshua B.,Forget about onboard,5," Easy install, front panel HD audio connection, included microphone is cool.", None really., I installed this on an ASUS P5Q Pro motherboard. The motherboard had a realtek onboard sound. Boy did I find out what I have been missing. The sound is GREAT. Clear and crisp. Hooking up the optical took a little bit (mainly because my receiver required some massaging). I would recommend this over any onboard audio system if audio is required. Great software. Cool you can have optical and headphones at the same time.Gives added life to an aging systemSystem:Asus P5Q Pro MoboIntel Q9550 Core 2 QuadEVGA GTX 680 Classified4 x 2GB G.Skill Pi 8800 DDR2 RAMCreative Sound Blaster ZSamsung 256GB 830 SSD drive3 x WD 500GB 7200 RPM HD,1,1
9SIA4RE4VN5417,29-102-048,1/1/2013 3:55:14 PM,Naran T.,Crispy,5, Pricemusic qualityoverall qualityaestheticsgold plated connectors," software, I really enjoyed the old creative console from my x-fi card which the software for the newer creative cards dont seem to have too much of. Creative drivers"," I first bought the redcon3D and was quickly disappointed at its lack luster performance, especially for the $150 price tag. I quickly discovered Creative's new series. The Z series. This card was night and day compared to the Recon3D. Especially for those who enjoy their music just as much as their gaming. The music was much more pronounced. mids and highs were much more defined. Both had good low bass qualities but the Z outshines in mids and highs. Gaming was just as good if not better. So far no regrets whatsoever with this card.",2,2
9SIA4RE4VN5417,29-102-048,12/29/2012 2:20:34 PM,Thomas R.,Not compatible with XP,5, Sounds great in Win 7. It is a ton better than the on board Realtek sound., Not compatible with Win XP, My fault. I should have read all the details on this card. I have a dual boot system because my wife can't give up on XP. One more reason she has to chew me out.Hey Creative! make my wife happy and make a driver for XP.Pwwwweeeeezzzzzz,None,None
9SIA4RE4VN5417,29-102-048,12/29/2012 2:08:58 PM,Bobby S.,Kick A**!,5," Just all around great sound, best sound blaster or sound card for that matter also it has the Gold caps that very expensive cards have", Yes the LED's are a little too bright but u can put tape on them or cover them how u want," I used to have an x-fi then it went on me about a year ago, ive been putting up with on board since there wasnt a worthy replacement, well now there is, thats why i went for it...that and the reviews.",1,1
9SIA4RE4VN5417,29-102-048,12/28/2012 1:47:05 PM,William S.,Upgrade from X-Fi,5, Great High and Mid range.  Better bass and positional audio than the X-fi Xtreme Gamer it replaces. Software is a lot better. Sound is crisp. If you were waiting to replace your X-Fi the time has arrived!, Red LEDs are BRIGHT, I was holding off on upgrading my SoundBlaster Xtreme Gamer PCI card because i read negative reviews on the Recon3D. This card is a definate step up. I am no longer running any PCI devices!,2,2
9SIA4RE4VN5417,29-102-048,12/19/2012 2:42:27 PM,Chheuth R.,Pure Bliss!,5, - Sound Quality Performance- Looks-Software, Nothing at the moment," Upgraded from a X-Fi XtremeGamer Fatal1ty Pro due to a cracking sound after the PC has been on for a few days and only a reboot would resolve the issue. I have also tried the popular ASUS xonar cards but driver support was just horrible and sound wasn't as good compared to the  X-Fi XtremeGamer Fatal1ty Pro.This card blows all the cards I tried. I am currently using logitech z5300 speakers. I thought what I had was really good but after listening to music on this card, I am able to hear sounds my old card didn't produce. Sounds like actual true surround now. I would highly recommend this sound card! not to mention driver and software was a breeze!",5,5
9SIA4RE4VN5417,29-102-048,12/16/2012 12:22:11 AM,Joel J.,very pleased,5," sounds great, very crisp, very clean, and loud. and it looks nice with the red shell and red leds", none so far," i got this sound card to upgrade from my 3d recon piece of junk, and i am sooo glad that i did. the sound on this card is much better. like i said very clean, clear, and loud. i havent had any issues with it yet as far as sound or drivers. looks great in my case since its a red and black theme. overall im happy that i made the upgrade, this card sounds great.",3,4
9SIA4RE4VN5417,29-102-048,12/15/2012 2:25:09 AM,Steven S.,Best SB I've personally heard yet! (and stable driver!),5," Hardware/software install, using the provided driver disc went without a hitch. Installed on a Windows 8 Pro x64 machine (older p48 chipset). No buggy issues with settings not being remembered like previous cards/drivers. The Control Panel is much more streamlined compared to previous cards/drivers. I have it plugged in 'legacy' style 3 analogs to a Klipsch Ultra 5.1: I have one that still works!!! :) I know a lot of previous driver issues were related to switching back and forth from game mode to entertainment to create modes (all of which are gone now). And some of the digital connection types like toslink (I cannot confirm with this ,as I don't have sound system to connect it via toslink too)."," A VERY small Con, the Red LED's flood my case so brightly, that I'm considering painting over the LED's.....",,5,5
9SIA4RE4VN5417,29-102-048,12/14/2012 1:57:51 PM,Jonathan P.,Awesome,5," very clean. I've used Asus Xonar D2, Creative Xfi plat and Xfi 5.1 Pro usb. Fantastic sound and very smooth. Works with Windows 8 right out of the box."," Didn't buy from newegg, creative had a 30% off sale and bought from there otherwise would of been a newegg purchase.",,4,5
9SIA4RE4VN5417,29-102-048,12/5/2012 6:25:10 PM,Randy L.,I'm Impressed!!!,5," I've only had this thing for an hour but I already know this one is going to be a keeper. The sound is clear, crisp, and surprisingly power for such a little card which does not require external power.Cool LED's too!!!", None that I could find," I recently had a Asus Xonar Xense which was totally awsome until a cap popped. Unfortunately, Asus no longer sells them otherwise I would have bought another one. For months I have been trying to find something which compared. I first tried the XFI Titanium which was good in gaming but not for music. I then tried the Recon 3D and not only was that under powered the music playback was very poor. I then finally decided to give this one a try. After I set the equalizer the way I like and played back a song it nearly brought tears to me eyes. If someone blind folded me I would have sworn that this was my old Asus Xense card. This card is unbelievably powerful especially for not needing an extra power source. The sound is clear, crisp, and totally rocks my Z-5500.",10,10
9SIA4RE4VN5417,29-102-048,12/5/2012 4:27:28 PM,Travis K.,Glad I Got It,5, Good features.  Great audio quality.  Drivers on Windows 8 64-bit work properly.  Software for the sound card doesn't use much RAM in the background.  Compatible with front panel audio connector on my Corsair Obsidian 650D case.  Pretty-looking.," If you have a computer that is lit up predominantly blue, you might be in for a surprise as this has a bright red LED.  Even though my machine's inside is entirely blue, I still like the red LED.  The subwoofer crossover feature works, but not quite how I thought it would."," I have the Edifier S550 speaker system.  I was skeptical about getting this sound card, and I even thought myself that I was crazy for spending over $100 for a sound card.  Glad I did.  I was expecting only a small difference, but I was really looking for in improvement in sound, especially with the bass on my Edifier's.  (I thought the lows were lacking with the onboard audio)  I've always thought the quality gap between onboard sound and a dedicated sound card has become smaller, but let me tell you, there's a HUGE difference between this and the Realtek HD Audio onboard my Gigabyte Z11X-UP4 TH motherboard.  This soundcard puts out a lot more bass to my Edifier's, and the audio really brings them to life.  Not only that, but the audio is cleaner, adjusting the equalizer doesn't make the audio fade in and out as badly.  You can also crank the sound up significantly louder.  There was barely, and I mean barely enough room for this sound card to fit in the PCIe x1 slot below my NVIDIA GTX670.  There is a fairly bright red LED that comes from the sound card.  When your computer is already lighted like mine is, it appears more of as an accent light, but it could be fairly bright if no other lights were in your computer.  Anyway, I definitely recommend this card if you feel like you're not getting enough from your onboard audio.",7,7
9SIA4RE4VN5417,29-102-048,11/30/2012 2:52:24 PM,Raymond B.,Creative Got it Right!!,5," I Owned the Creative Fatality Titanium, and ASUS Xonar Sound cards and while both had great sound they lacked the High end frequencies. This sound card hits all the frequencies just perfectly, and with crystal clarity.", LEDs a bit bright, I am using this sound card along side a 120 per channel 7.1 Home theater JVC Amplifier and I could not have been more impressed with the sound quality.,7,7
9SIA4RE4VN5417,29-102-048,11/22/2012 5:29:23 PM,Raymone J.,Got it Right,4," Much cleaner sound than the Recon3D that I had. I also upgraded from the X-Fi Titanium and must say that Creative has got this one right. I can only imagine how the Zx and ZxR sounds. The sound is much warmer and accurate. As far as games, positional audio is 360 degrees, which is what it should be. Good job Creative.", Can do without the bright LEDs.," This is an all around sound card from creative. This what the Recon3D should have been. I think Creative really listened this time. Software installed without issue on Windows 8 x64 and is not bloated, very easy to work with.",12,13
9SIA4RE4VN5398,29-102-003,3/21/2006 10:13:37 PM,Anonymous,Good budget card...,5, Good budget card at a great price., None at this price!, The x64 drivers are on the CD too!,1,1
9SIA4RE4VN5398,29-102-003,3/15/2006 6:47:13 PM,andrew d.,Good enough for normal folk.,4, -Sound cards only come in 2 types: $xx and $xx+. This is a good $xx card.," -This is an Audigy SE card, currently the only drivers for it are the ones that come with the CD. In other words: Don't lose the CD!-Audigy drivers from Creative.com do not support this card."," This card replaced my old ""Turtle Beach Riviera"" which costs $xx. This card sounds way better than my old one.",2,2
9SIA4RE4VN5398,29-102-003,3/12/2006 3:23:19 PM,Anonymous,great card,5," easy install, my 5.1 speakers sound great. especially when playing counter strike:source.", none wat so ever, great buy if your on a low budget and you want something with a really good quailty,2,2
9SIA1N82KJ4649,29-132-006,6/11/2008 11:38:29 AM,Arthur H.,Utterly Fantastic,5," What others are saying is the truth.This card beats the Creative X-FI all over.When I played MP3's through my X-FI card, they would have an annoying POP at the very beginning.This Asus card has no POP whatsoever.Asus must have been reading the complaints about no floppy power connector supplied.My unit came with a 4 pin male Molex to a 4 pin female floppy connector cable :)", The manual could be better, Fantastic sound card at an affordable priceThis Asus driver is only 32MB as opposed to Creative's X-FI 421 MBBUY IT !!,None,None
9SIA1N82KJ4649,29-132-006,6/9/2008 10:07:36 AM,James F.,Beautiful!,5," Great sound, capable software.  I switched from on board audio because of some static while recording.  After reading many reviews of onboard sound I bought into the idea that it was 'good enough' for casual gaming and music.  HA!  It might be true when using $14 speakers but after purchasing some Klipsch 2.1's the difference between onboard and the Xonar is night and day."," A couple of the DSP/filtering software settings actually cause some of the music to sound worse.  I have noticed some performance improvements in the sound for games though.  Definitely leave all of the 'enhancements' off for music.  Also, the headphone jack on the card must be selected in the software to use it, which means the speakers can't be switched on simultaneously.", Get yourself some decent speakers for this card.  The el cheapo speakers just won't cut it and will not allow you to truly appreciate this card.  Cr3@tive is teh s()ck.,None,None
9SIA1N82KJ4649,29-132-006,6/7/2008 3:14:18 AM,Craig S.,Wow,5," This card was an amazing step up from the onboard sound on my Abit IP35 pro. Even on my modest PC speakers you could tell the difference immediately. Music playback was much sharper and had a clarity that the onboard sound did not, tones tended to not blend together and become muddy as they did with onboard audio. 3d audio in games works much better as well, again this card lends a precision to the audio presentation not found in the onboard solution. Setup on Vista was painless and the card and its features worked without having to tweak the install at all. My package also came with a molex to floppy converter, asus may be packing those in standard now as well."," None for me. The sharing of the mic input in the back with the SPDIF may be an issue for some, but I use my mic through the front panel audio connector. Very little featurewise is explained in the manual and not everyone likes pokeing buttons in the software to find out what things do. I like having a printed feature refrence packaged with hardware personally."," This is hands down one of the best sound cards I've purchased, especially when you factor in the price/performance. It wouldn't shock me to find out that this card would hold its own against its pricier competition. I've been buying creative cards since the SB-16, its good to see quality competition in this area, especially given the current state of Creatives support/driver issues.",2,2
9SIA1N82KJ4649,29-132-006,6/6/2008 4:13:02 PM,Anonymous,Sound great,5," Great sounding card, better than what the  motherboard had (Foxconn MARS). Flawless set-up in Vista 64, after following the included instructions. NEWEGG does it again, Thanx.", None,,None,None
9SIA1N82KJ4649,29-132-006,6/6/2008 3:43:10 PM,Anonymous,Amazing sound A+,5, *sounds very good with optical out through toslink*low distortion*very clear sound*your mom would approve so would your dad lol*better than x-fi and audigy 2 zs and onboard sound andbetter than no sound card lol," none that i can think of, except they could update their drivers to have better support of DS3D GX 2.0, all im sayingis that it could sound better for truly insane sound seriously...like Disneyland sound lol...Nuff said.", Is probably the best sound card i have ever owned.Buy it you wont regret it. Seriously though you should consider that creativ* is going to give you headaches cause of their lousy drivers(bloatware). Dont buy creativ* they are poor in comparison to ASUS's staff cause creativ* are a bunch of bums. boycott them! =D lol,1,1
9SIA1N82KJ4649,29-132-006,6/2/2008 2:48:10 PM,Daniel D.,I'm very happy with this card,5, Having owned many soundcards I'm very happy not only withthe quality of the soundcard but also the software interface. The optical out works great both in PCM andDolby Digital out. The Xonar DX Audio Center software issuperior to that on my Audigy or CHaintech cards.It works well and the effects don't sound phony but areactually usefull. I tried the analog out and it's superior. Volume is much louder than Audigy ZS as well. THe SPDIF out seems crystal clear and better than coax out on the Audigy., It would be nice to have a separate connector for SPDIFbut I can live with it., After having supported Creative for years andbeing hung out to dry in Vista with my Audigy ZS I'm happyto thumb my nose at them.This is a great solution for my HTPC and it works great with my receiver that does all the decoding.,1,1
9SIA1N82KJ4649,29-132-006,6/1/2008 3:37:14 PM,Anonymous,OMG !!!!!!!,5, All I can saw is WOW.  A sound card with workable drivers and software that will BLOW YOUR MIND!!!!  It even comes with a mini plug to toslink adapter for optical surround sound.  The drivers and software work flawlessly in VISTA.Good byr CREATIVE !!!!, ABSOLUTELY NONE !!!!!!, You have to hear it to believe it.,None,None
9SIA1N82KJ4649,29-132-006,6/1/2008 7:09:52 AM,Joshua W.,Better than onboard,5, Great sound.  Comes with a little adapter so you have a toslink connection.," Price.  Onboard audio is free, and most people can't tell the difference.", If your an audiophile this is the card for you.,None,None
9SIA1N82KJ4649,29-132-006,5/31/2008 7:25:28 AM,Anonymous,Excellent!,5," Lows, mids, and highs are reproduced in detail with stunning accuracy. This is one powerful sound card that surpasses anything I've had before, even cards from Creative. Another good point is the driver on the CD works well with Vista 64-bit. Excellent price!"," Sorry, I don't have any."," Yes, I should have bought this card sooner. As others have mentioned, you do need a floppy power connector or adapter. I purchased an adapter because I have a floppy drive. One thing to note, with Vista, maybe XP as well, when loading the driver off the CD, the Xonar setup page fills the screen and you wouldn't know there is a pop-up asking if you want to continue. The solution is hit Alt-Ctrl-Delete and exit and then the pop-up is visible to select continue.",None,None
9SIA1N82KJ4649,29-132-006,5/31/2008 7:20:10 AM,Avanti T.,Wow! better than creative!,5," After I got fed up with creative, I took a chance and tried this card. Amazing! The sound quality is superb, and it is PCIe! Since I read the reviews on this card at newegg, I knew that it required a floppy power connector. If you are thinking that this card is overkill, and you can just use onboard sound, your wrong! This card sounds a WHOLE lot better than onboard sound, and I have a abit p35 pro.", zip. zero. none. nada. nein. non. na. ni hea. nac ydw. nyet. bu. iye. aniyo. NOPE NO CONS!,,None,None
9SIA1N82KJ4649,29-132-006,5/30/2008 1:40:09 AM,Anonymous,Better than the X-Fi! HANDS DOWN!!!,5," This thing sounds EGG-CELLENT! I love it. The sound is second to none. I love the fact that it is PCIe. I have been asking for more cards like this, and Asus gave it to me. Sound is very good. I shut off the WMP EQ and just used the Asus one. No distortions. No White noise at startup.", I think the instructions should be a little better at explaining the front panel connection.," I use to have a SB X-Fi Platium edition card. Don't get me wrong, I loved it. But I just keep dealing with driver problems, after using two different boards on my setup. I finally got rid of it and found this one. To me, it sounds better than the X-Fi. Sound Blaster said that they couldnt get a good card on PCIe. Well, they need to talk to Asus then.",3,4
9SIA1N82KJ4649,29-132-006,5/29/2008 10:33:43 PM,John F.,Good Card,4, Better sound quality for games.  My X-Fi Fatality had a processed feel or coloring that I was tired of.  The Asus DX sounds clearer.  My own footsteps are quieter.  But environmental and/or echo/reverb effects seem off -- either low quality or overdone -- but these problems seem easier to ignore.Good Enough Drivers.  The drivers have some problems but they can be worked around and seem no worse than other manufs.  HL2 series and Crysis work.  UT3 does not crash as with X-Fi in HW OpenAL but UT3 is where the environmental and/or echo/reverb is overdone or low quality.The dobly virtual Headphone and virtual speaker (3d sound dsp) modes seem worthless -- as it sounds as if you are in a small tile room filled with water.  Perhaps some other game configuration is needed. I bought some higher priced sound cards in the past and I didnt think the sound was all that great in games.  The Asus DX seems better but for the Environmental/Echo/Reverb.," Oblivion crashes in a sound card dll soon after gameplay starts if DS3D GS 2.0 buttion isnt unset in the control panel applet.A managed direct sound application I compiled crashes or hangs.  It might have bad parms/bounds it doesnt check -- but it works with X-Fi.  An XNA app did work.Previously mentioned Environmental/Echo/Reverb quality issue.  Mostly noticed in UT3.There is an restriction concerning input and digital out, but there might be a work-around.I have a 2.1 speaker setup using one input.  Bass response was low.  Nothing was apparent on the control panel applet.  I went into the driver install package and found the MCE directory, running SettingsWizard.htm and then selecting Speaker Setup revealed Enable Subwoofer Output was checked."," Games and benchmarks may come with openal installers that overwrite your new driver supplied openal dlls with older material.  Also, if a game has its own openal dlls, I typically disable them or replace them with the newer dlls.There is a driver patch on the website.I tried to eliminate UT3 flitting sounds...I have DS3D GS 2.0 turned on.  I checked the use HW OpenAL option in the menus.  I went into UTEngine.ini and changed the AlAudioDevice's MaxChannels to 48.  This shouldnt use too much cpu.  The DeviceName should be empty.  In UTGame.ini, I left MaxConcurrentHearSounds at 32.  I think there should be some headroom might be needed between HearSounds and MaxChanels.Make sure various system and game volume options arent too high as this might cause problems.  I always turn down the announcer.  Also, you might want to turn down environmental sounds.",6,7
9SIA1N82KJ4649,29-132-006,5/27/2008 9:46:03 AM,Aquil R.,Great item,5, Great upgrade over my thin supported audigy2., none, Price is awesome.,2,3
9SIA1N82KJ4649,29-132-006,5/25/2008 1:51:07 PM,Eric S.,"Clear sound, feature rich, solid drivers",5," Priced to compete, nice feature set, crystal clear signal even with volume all the way up.  Asus' drivers have been flawless.  Includes front panel audio connector.  Built with durable capacitors.  EAX 5.0 sounds great through Asus' DS3D GX 2.0.  Allows extreme fine-tuning of bass and treble through a built-in equalizer.This card puts out quite a bit of volume for external speakers.  Comes with a nifty adapter for hooking up an optical cable.The Xonar series is a good alternative to the high-end products from that monopolizing sound card company.", Optical output shared with mic/line in port.Requires a floppy power connector.," For simultaneous input/output, you have to use analog in and out with this card (which happens to be of such high quality that digital seems unnecessary to most all users).  If you want digital output with simultaneous digital and/or analog input, look at the Xonar D2X.When using highly sensitive headphones (like Sennheiser HD280), I actually have my system volume set to zero (which is not the same as mute).  That produces a decent volume balance for applications and system sounds.  I suppose it would be nice if Asus' 'headphone' mode would decrease the overall output volume a bit.",None,None
9SIA1N82KJ4649,29-132-006,5/24/2008 6:49:00 PM,Anonymous,"Great sound, works flawless with Vista",5, The best thing about this card is the sound. I moved up from an Audigy 2 ZS and the Xonar sounds so much better. It also works perfectly with Vista unlike the X-Fi cards. You don't have to install Creative's bloated drivers or purchase something branded by Fatality., The only con is that it requires extra power which isn't really a big deal.," Check out the reviews, you'll see it performs just as well as the Xonar D2X minus a few features gamers won't care about.",None,None
9SIA1N82KJ4649,29-132-006,5/23/2008 2:31:17 PM,Anonymous,Great sound.. bad mic,4," The ASUS Xonar DX is a great sound card. I have 2.1 speaker system. This card boosted the bass and got rid of the distortion while playing the speakers loud. also, the drivers were easy to install. Loving the sound quality :)"," I play Cod4... So, I am always on Ventrilo. People I talk to say that this card produces popping and crackles in vent. unfortunately, I had too switch back to Realtek onboard."," I ended up keeping this sound card. I just use my Mic with my onboard sound, and I use my speaker/headphones sound with the card.Asus vs Creative, competition accelerates technology. This is going to be fun.",2,2
9SIA1N82KJ4649,29-132-006,5/19/2008 3:38:49 PM,Anonymous,Warning to XFX 780i owners,1, For 2 and 4 speakers this card sounded amazing.," This card would not be detected by my XFX 780i mobo until I applied this registry edit ( http://support.microsoft.com/kb/942959/en-us ).  However, even after that little snafu, the audio from setting it to 5.1 was staticy noise, same with 7.1.  2 speaker and 4 speaker sounded great, but any more speaker outputs than that and it went bad."," Asus has not responded to my support ticket for ~4 days now, I will probably return the card.",2,2
9SIA1N82KJ4649,29-132-006,5/18/2008 11:04:31 PM,Kyle K.,Wow,5," I have not had a discreet sound card since my Audigy ZS as I just thought the motherboard sound on most modern boards was good enough.  But I am starting to record tech demonstrations and couldn't quite get the recording levels I needed.  Bought this card out of my hatred for Creative, and wow, was it a good investment!  Not only are my recordings crystal clear and louder, but the quality of sound output is absolutely freaking amazing.  My MP3's sound like I'm at a live show!", Can't think of any.  Just be aware that you WILL NEED a floppy power connector available.  This is only the case for this PCI Express version.," I don't really know what the need would be for the higher end, way more expensive version of this.  This card is an absolute steal for this price.  You won't be sorry you bought this...trust me.",2,2
9SIA1N82KJ4649,29-132-006,5/17/2008 10:21:53 AM,Anonymous,"Still great, but noise",4, Still sounds great. Works under Vista SP1 x64/Windows Server 2008 x64. Good software.," This is a followup review - see below. Now that I am using my PC for work routinely, I notice that whenever heavy I/O activity occurs (i.e. save large file) the music is interrupted by static noise and crackling. It's not the audio software; have tried (256-kbps) MP3 playback in both WMP and iTunes, and over both speakers and headphones. Have tried changing audio channels, sample rate, and so on; no luck. Other than this, it's a great card. As I said below, the manual is useless. Also, Asus' site is consistently very slow, with lots of connection resets; they could really fix that.", I'll stick with the card... what's the alternative? Cre**ive?? Right...,None,None
9SIA1N82KJ4649,29-132-006,5/15/2008 5:26:33 PM,Timothy F.,Problems,2, Bought this card because of all the great reviews. Installed it in a system that has a M2N SLI Deluxe mobo. Also has an esata drive. System booted up fine in XP and card sounded great but the esata drive was missing. The drive was getting detected in the bios but Winxp will not see it. Tried to boot into Vista and got a bsod. Removed the card and everything was fine. Esata drive was registering in Winxp and could boot into Vista with no problems. Tried all the pci express slots with the same results., None., Read messages from other boards and the people that seem to have the most problems with this card have a mobo with a nforce chipset.,2,5
9SIA1N82KJ4649,29-132-006,5/12/2008 1:43:11 PM,Brett Y.,,5," Great sound card. I'm no audiophile, but I noticed a big difference between what I used to hear via onboard sound and this card. MUCH clearer and crisper sound than before. The HD audio connection is great too. The included software is decent enough too."," Not a big one, but I wish it would automatically switch to headphones when they're plugged into the front panel.", I'd recommend this card to anyone who's looking for a sound card and has a PCIexpress x1 slot available.,None,None
9SIA1N82KJ4649,29-132-006,5/9/2008 12:16:01 PM,Anonymous,I Love This Card!,5, Asus has hit a home run w/ this sound card! The sound is awesome!! Simply awesome!! E'nuf said.This card is a perfect fit on the PCI-E 1X slot on an Abit IP35 Pro mobo., Make sure that you have a spare floppy drive connector or an adapter on hand-Xonars need extra power. Other than this no cons., I have both PCI-E vers (Xonar D2X & Xonar DX) & they both are awesome cards! Newegg is my 1st stop for computing goodness. I plan on building a HTPC w/ the D2X as the main feature!,None,None
