N82E16812189186,12-189-186,11/15/2011 9:15:09 AM,Norma A.,Ok Cord,4, Cheap cheap cheap. Works decently., The mini HDMI connector is loose which now causes problems when connecting to my computer.  Makes it kind of frustrating because the slightest tap and it disconnects.  Takes a little finagling to get it back in right., Still for 8 bucks what else can you ask for.  It does work most of the time.,None,None
N82E16882850010,82-850-010,1/27/2013 5:52:35 PM,Lavonne B.,,1, was not happy with this product, The HDMI plug fits very loose in all my tvs and seems to interfere with the picture.,,1,1
N82E16882850010,82-850-010,1/25/2013 9:07:55 AM,Steven G.,,5," works as advertised, no problems", none,,None,None
N82E16882850010,82-850-010,1/25/2013 8:27:27 AM,Julius P.,works,4, price was great, none,,None,None
N82E16882850010,82-850-010,1/22/2013 9:51:02 AM,Damen H.,,5, Its an HDMI cable and it works!, None,,None,None
N82E16882850010,82-850-010,1/20/2013 2:14:31 AM,Jesse H.,Cheap HDMI,5, I ordered 2 and they both work. I couldn't be happier., The wire seems thinner than average but the connectors seem pretty sturdy. For the price i can't complain.," I'm sure they don't perform as well as Monster cables, but for a buck fifty they are a good deal.",None,None
N82E16882850010,82-850-010,1/19/2013 12:02:48 PM,bryon m.,It's a cable,5," Cheap, made well enough for my use", None that I know of.," Plugged one end into the HTPC and the other end into the receiver. Then, took a second cable and  plugged one from the receiver to the TV...and it worked. No fuss no muss.",None,None
N82E16882850010,82-850-010,1/19/2013 9:10:50 AM,STEVE S.,Meh,4, Cheap! Kinda works, Cheap (materials). 1 worked; 1 didn't., Bought two of these. Would NOT work on Comcast digital cable box. Tried both of them. Works for BluRay player though. Shrug.,None,None
N82E16882850010,82-850-010,1/19/2013 5:40:53 AM,Eric S.,Awesome deal!,5, Awesome deal! Exactly as advertised., none,,None,None
N82E16882850010,82-850-010,1/18/2013 10:13:00 AM,Douglas p.,Great for the price,5," Haven't tried these with 3D applications, but work great on the PS3, Xbox 360, Bluray players, and cable boxes.  Have these set up with multiple TVs as well.  I can see no difference between these and higher end aka more expensive cables.  1.49 shipped rocks!  Less expensive than m0noprice.  They are thinner than the ones I order from mon0price, but for the price difference and no difference in picture/sound I am not complaining...", Nothing,,None,None
N82E16882850010,82-850-010,1/18/2013 8:01:19 AM,Luthor B.,Works as good as any other cable,5, -Great price for a 6ft HDMI cable-Made of sturdy materials-Works perfect, -None!," Unfortunately, many people don't know that all HDMI cables work exactly the same. This $3 cable is every bit as good as a $50 set of cables, no matter what the expensive cables labeling will tell you. This is a great deal, and the free shipping makes these cables some of the cheapest around. Not only that, but the super eggsaver shipping didn't even take the estimated 4-7 days to deliver, it only took 3!I plugged this right into my PS3 and enjoyed 1080p greatness.",None,None
N82E16882850010,82-850-010,1/17/2013 4:37:16 PM,Anonymous,Worth it,5, Works fine. Cheap., None, Not worth it to spend money on high end HDMI cables all the same stuff. Save the money these work fine.,None,None
N82E16882850010,82-850-010,1/17/2013 5:48:41 AM,Peter H.,Great cable,5," Very affordable, great for the TV", Worst quality cable I've ever seen! I love it! Hah!," $1.49 with free shipping? Buy 20 of these suckers instead of buying a $30 cable, plenty of spares!",None,None
N82E16882850010,82-850-010,1/14/2013 9:12:20 PM,Anonymous,Yay! HDMI! Yay!,5," HDMI cable for tree bux. Not too long, not too short.", Um. None.," Treated myself to an LED TV. Hooked up blu-ray player to TV with this cable. Picture is stunning. Cable works. Cable was basically packaged in a plastic bag with twisty tie. Spent the weekend watching blu-ray movies. Works like a champ. And, c'mon, take a chance. The thing is cheaper than a Subway sandwich, and it works. Can't ask for more. Final note: Other buyers have complained about its flimsiness, but I didn't experience that myself. Plan on adding more peripherals (Roku, satellite box, game console, PC); would buy these again in a minute.",None,None
N82E16882850010,82-850-010,1/13/2013 2:10:30 AM,Gerard G.,It works,5," Out of the package, and it works. GPU to Monitor hook up. For the price, let's see how long it lasts. Will update if it ever goes bad but for now, you can't beat the price. I bought 2 just for the hell of it.", None so far.,,None,None
N82E16882850010,82-850-010,1/12/2013 8:28:36 PM,BRYAN S.,Works,5, Does everything it says it will. It's a 6ft HDMI cable that works. Picture is perfect., None., No reason to buy an expensive one when this does everything. Would definitely buy again.,None,None
N82E16882850010,82-850-010,1/11/2013 6:03:54 PM,Anonymous,good for price.,3, cheap," I'm aggravated because the day after i bought it, it went on sale for 50 cents with free ship. :L",,None,None
N82E16882850010,82-850-010,1/7/2013 3:51:15 PM,Loc D.,,5," bought two on sale, used for my xbox and br player.  Work just fine, no issues.  quality product at a low price.", none,,2,2
N82E16882850010,82-850-010,1/6/2013 6:12:41 PM,Gary T.,Fit the Bill,5, Was very cheap.Does the job.," As others said the wire feels flimsy, but doesn't appear to affect function."," Bought an LG 125 Blu Ray at walmart for cheap and hooked it up with this cable. Works great, fiancee is blown away by Blu Ray!",1,1
N82E16882850010,82-850-010,1/6/2013 4:13:20 PM,Ryan C.,Great,5, It displays video. it's a digital cable either it works or it doesn't and this one works., I'm slightly worrying about it breaking cause it was so cheap but it so far has no problems. :), It's a HDMI cable that is really cheap if it last 3 months its worth the price.,1,1
N82E16882850010,82-850-010,1/2/2013 8:34:57 AM,Anonymous,Only sheeps buy monster?,5," cables work great, second time I have purchased these, I now have 6 of them.  Only sheep would pay more for cables, probably the same sheep that pay outrageous money for Imacs, and Iphones.  Baaaaa"," Feel sorry for the sheep that buy expensive cables at a electronics store becuase a blueshirt says they have to have them even though they have a 700% or more markup.These cables cost them nothing, but they charge so much for them. Then they sell them Imacs and Iphones becuase they cant think for themselves.  Baaaaa"," Love newegg, their prices and their return policies.",5,13
N82E16882850010,82-850-010,12/30/2012 4:53:24 PM,Anonymous,A piece of junk,1, none," a piece of junk, the hdmi head is loose! The TV screen is shaking! Very bad signal.",,1,5
N82E16882850010,82-850-010,12/30/2012 1:39:43 PM,Nicholas C.,,5, Works perfectly.  Newegg put this on sale with free shipping at a price besting all the competition.  Free shipping had no hiccups.  Not much else to say.  Highly recommended when the price is right!, none,,3,3
N82E16882850010,82-850-010,12/30/2012 5:05:06 AM,Cory S.,,5, Dirt cheap.  Works for Xbox 360 and computer's video card., Somewhat fragile.," Buy these if you are going to leave them plugged in indefinitely.  If they break for any reason, you're out 3 bucks.  You could buy 10 of these cheaper than 1 at Radio Shack.",2,2
N82E16882850010,82-850-010,12/27/2012 1:26:36 PM,Michael J.,Don't bother,1," Cheap, also a con."," Cheap. Connection is spotty at best. I use these to connect my TV to my receiver and PS3 and with multiple of these cables, audio will drop out for 2-5 seconds every few minutes. Video is also an issue. Ill intermittently get static on my TV. Reseating my connections work for a little while but the issue always returns. I've verified these cables are the issue by trying some higher quality cables.", Save yourself some headache and buy a bit better of a cable.,2,5
N82E16882850010,82-850-010,12/25/2012 11:00:31 PM,Emmanuel C.,,5, works great. hdmi 1.3. videos look good, none,,1,1
N82E16882850010,82-850-010,12/24/2012 8:09:58 AM,Samuel F.,,5, working standards compliant HDMI cable with a price no local retailer can even come close to; 6 ft. is long enough for most applications., as long as it keeps working there are no cons,,1,1
N82E16882850010,82-850-010,12/22/2012 4:08:47 PM,sokchea l.,,1, Cheap," Bad quality, the image was not clear when it arrived.", Tried to replace but no one bothered to answer. bad customer service.,4,6
N82E16882850010,82-850-010,12/22/2012 10:20:24 AM,Michael C.,No problems,4, Inexpensive, Not free," I've been using these with no problems.  Quality seems okay, good cable and connectors.  I ordered 6 and all worked.  No issue with video or audio.",None,None
N82E16882850010,82-850-010,12/21/2012 6:49:51 AM,Anonymous,,4, Great price and it works OK for me, Average,,None,None
N82E16882850010,82-850-010,12/20/2012 6:52:16 AM,John K.,Can't beat the price,4, Price, They are a little on the thin side. It doesn't affect the picture since all HDMI cords either work or they don't.,,None,None
N82E16882850010,82-850-010,12/17/2012 5:07:19 PM,Jonathon O.,works great,5," I bought a couple of these last time they were on sale to connect a DVD player and laptop to an HDTV. They work great, and I've had zero problems with either cable.", none,,None,None
N82E16882850010,82-850-010,12/15/2012 1:32:04 PM,james c.,,5, works great, none,,None,None
N82E16882850010,82-850-010,12/13/2012 10:32:14 AM,Mark W.,Great Price and working,5, Great price and it works. Don't over pay for these cables., None so far.,,None,None
N82E16882850010,82-850-010,12/11/2012 7:24:43 PM,Rob H.,How can I knock the least expensive HDMI cable ever?,5, They work great for basic audio & video needs," For the price paid, I have no reason to complain."," The 'egg had these on a special for under a buck fifty delivered, so what could I have to say bad about them when they worked.  I have them on DVD players that are used once in a while, so I don't need high performance.  PNY makes a better quality thin cable, but at over the 3 times the price, I'm not sure if it matters.  5 eggs for the high value factor...",None,None
N82E16882850010,82-850-010,12/10/2012 2:04:38 PM,Caleb L.,Cheap and it works,5, It is a cheap and cheerful HDMI cable. It works well with my Raspberry Pi., None so far., If you are ordering this cable to weave into a rope to escape your office out the third story window you should order a thicker cable.,None,None
N82E16882850010,82-850-010,12/10/2012 7:03:41 AM,Colby B.,Does what it's supposed to,5, Cheap, None, I am using it to hook up my desktop to my flatscreen. The picture quality is just fine.,None,None
N82E16882850010,82-850-010,12/3/2012 3:48:34 PM,Charles S.,Good n Cheap,5, This cable works great for connecting my pc graphics card  to my Panny widescreen.  Now my games are huge.  Sound is good too.  Thin cable is not bulky and stiff and is easy to manipulate.  Connectors fit in sockets well and make good connections.  Good cable and not overpriced., None yet.,,None,None
N82E16882850010,82-850-010,12/2/2012 3:34:37 PM,Nathan P.,I'm happy,5, HDMI cable that works, Look a little flimsy but they work fine so I can't complain," Bought 2 of these cables for $1.49 each and free 3 day shipping included. I don't know how Newegg can even make a profit with the product plus free shipping. But hey, if it works for them, it works for me too.",None,None
N82E16882850010,82-850-010,12/2/2012 12:00:05 PM,Jeffrey D.,buy one that's better,2, Works fine at 720p. No noticeable issue with sound or audio.," Doesn't work at 1080p. The screen appears with static, the sound and image cut randomly, and is unusable."," I recommend buying something a bit nicer. I checked that it wasn't just my ps3 or screen with a cable i borrowed from a friend. His cable is braided and thicker. I figured ""all cables should be about the same"", but this cable is of such low quality that it can only just barely do its job. Didn't test a computer - screen connection at 1080p, and will just buy a better cable in the future.",2,4
N82E16882850010,82-850-010,12/1/2012 5:58:22 PM,Anonymous,Cheap & Does Not Work,1, CheapArrived on Time, Did not Work," Did not work, tried using it to connect SONY media player to my HDTV. No sound and poor picture quality.  Worked fine when I tried anothter HDMI cable I already owned.",3,4
N82E16882850010,82-850-010,11/30/2012 4:54:18 PM,Coolman W.,!!!!NICE!!!!,5," Great cable, worked as I expected with no hiccups. you get what you pay for people, It's better then I expected lol For the price!!", None what so ever!," Works great and the price just can't be beat WTG NEWEGG!! This is why i buy everything from NEWEGG I don't even shop Around anymore to save a couple of dollars there customer service is 5 stars-EGGS, So I no if I have a problem with anything it will be taken care of ASAP. Thanks NEWEGG",None,None
N82E16882850010,82-850-010,11/30/2012 9:37:51 AM,Shannon E.,DOA,1, Cheap, Did not work.  I tried connecting my new TV using this cord and it was not getting a picture.  I used another HDMI cord I use for my computer and everything worked fine.  The cord was DOA.  RMA'ing," They feel very thin compared to my other ones.  Other cords were purchased here and were another brand (Were one of the less expensive type too) and they ""feel"" sturdier and have worked for over a year at this point...",None,None
N82E16882850010,82-850-010,11/30/2012 5:59:56 AM,JIM M.,Coboc 6ft Cable for HDMI,5, Does what it is supposed to do., None,,None,None
N82E16882850010,82-850-010,11/29/2012 7:45:30 AM,Robert R.,Works Great,5, I bought several of these and they have all worked perfectly., None that I can think of.,,None,None
N82E16882850010,82-850-010,11/28/2012 6:53:40 PM,Dale L.,works perfect,5, works perfect and paid .98 each, nada, for my new dell monitor that has hdmi.  nice for under a dollar,None,None
N82E16882850010,82-850-010,11/27/2012 9:32:31 PM,Michal B.,cheap HDMI cable,5," - price, for this low price I got two of them with free shipping- do the job like others expensive ones"," - thin but you get what you paid for, works perfect so np"," This is not my first time buying cheap hdmi cable and I will still do it. My others still works well so I dont see a point, maybe for 3D tv or something with 240 Hz refresh rate. My tv is LED 120 Hz",None,None
N82E16882850010,82-850-010,11/27/2012 8:17:44 AM,Anonymous,dead after 2 days use,1, Cheap, Does not work with my PS3. Worked for 2 days when connecting my dish receiver with HDTV then died. Bad quality.,,0,1
N82E16882850010,82-850-010,11/26/2012 5:00:42 PM,Russell R.,It Works,5, I got exactly what I thought I'd get and it does what it is supposed to do., none, The cable has a smaller diameter than most and as a result may not be the best choice if routing through areas with potential for a lot of interference. It works perfectly in a setup of only 3 cable connections.,None,None
N82E16882850010,82-850-010,11/26/2012 10:11:51 AM,BAN l.,great fast shipping,5, Love free shipping and incredibly fast...got it in 4days, none,,None,None
N82E16882850010,82-850-010,11/24/2012 11:49:24 AM,Anonymous,Cheap and it works,5," It is a cheap cable, and you can tell by the thinness of the cable; however, it works! I got it for ~$2 and it was definitely worth it!", None so far. We'll see how long it lasts.,,None,None
N82E16882850010,82-850-010,11/24/2012 8:01:47 AM,Luke H.,All I could ask for.,5," Well, I got an HDMI cable in the mail the other day.  Thats about all I need to say.  It works great and is sturdy enough to do the job.  Great job guys.  Quality is not any different than my $30 HDMI cable (both are gold plated!).", Nothing fancy., I remember when HDMI cables sold for around $25.  It's nice to see you can get a solid one for less than the cost of a loaf of bread.,None,None
N82E16882850010,82-850-010,11/22/2012 9:51:02 PM,Anonymous,,5, Low cost and great quality., I can't stop buying these cables!,,None,None
N82E16882850010,82-850-010,11/21/2012 10:30:02 PM,Gregory V.,SLOWWWWW,1," THESE PEOPLE ARE SLOWWW  SHIPPERS,  VERY SLOOWWW !!  JUST TO LET YOU KNOW !!  This is rediculous !!", You will never get it until next year !!, DONT BUY IF YOU WANT THE ITEM BEFORE YOU DIE !!,0,15
N82E16882850010,82-850-010,11/21/2012 7:16:01 AM,Shaun R.,Price was nice,5, Nice price.  got it for 50% off., None, Works great and even at the reg price it's worth it.,None,None
N82E16882850010,82-850-010,11/21/2012 6:57:44 AM,David S.,A Cables a cable,3, Works fine!, Nothing Fancy.,,0,1
N82E16882850010,82-850-010,11/20/2012 9:26:40 PM,srinivasa k.,,4, Best product for this price and have not seen issues so far, Nothing as such,,None,None
N82E16882850010,82-850-010,11/20/2012 7:13:27 AM,Tim T.,they work,5, they're cheap and work. got these before and they outlast my more expensive HDMI.," the plastic at the end are a bit fat, didnt fit too well around my graphic card. took a box cuter and trimmed the edge a little bit and work just fine.", these thing are cheap (got them $1.50 each) use them on my desktop to the tv. dont waste your money on more expensive HDMI.,None,None
N82E16882850010,82-850-010,11/19/2012 1:49:08 PM,Mikel W.,Its a cable...,4, It does what it is supposed to.  No real problems with this cable," Seems to be a little flimsy, but it hasn't caused any problems.",,None,None
N82E16882850010,82-850-010,11/11/2012 9:57:36 PM,Patrick C.,Good for the price,4, Good.  Cheap.  Works.," Could be my system, but when hooking up to my DVI adapter for my monitor, the screen blacks out from time to time.  A little annoying, but for the cheap price, I can't complain too much.",,None,None
N82E16882850010,82-850-010,11/11/2012 8:04:58 AM,Aaron W.,So far So good,4, CheapWorks wellNo issues as of yet., Seems like it is cheaply made. i do not know how long it will last but for the price it really doesn't matter. The cord is very skinny so be careful when tying to rout it., Nice Bang for the Buck,None,None
N82E16882850010,82-850-010,11/3/2012 5:35:01 AM,Luis V.,Works as expected,5, Clear video and soundLength of of cable is good, Cable feels thin but not soft," As long as you don't mess with it, it will work great",None,None
N82E16882850010,82-850-010,10/29/2012 5:46:49 PM,Jason H.,Nothing fancy; gets the job done,5," The cable is very thin and flexible, which makes it easier than most to route through tight spaces or in walls.  Signal quality was perfect."," The cable is very thin and flexible, which makes if feel cheap and flimsy.  I would be cautious with it if working in tight spaces or in walls, for fear of damaging it.  I wouldn't even pull a tie wrap too tightly around it if using them."," If all you need is basic HD video and audio without 3D or network frills, then this nicely priced little cable will do the job with ablomb.",None,None
N82E16882850010,82-850-010,10/24/2012 12:12:29 PM,Anonymous,"Inexpensive, gets the job done",5," Purchased three of these during a promotion. One for my laptop to monitor at work, one for my desktop to monitor, and one for my desktop to television. All of them work great. No complaints here!"," None. Even if one of these fails or comes DOA, at such a low price it's hard to complain.",,None,None
N82E16882850010,82-850-010,10/18/2012 12:20:22 PM,Anonymous,Very Flimsy,1, I would say the price but you get what you pay for *see cons*, Well as soon as I tried to plug it into my video card the gold piece broke and was pushed back into the shielding. For what I paid for I wasn't expecting much out of it but for it to just break sliding it into a HDMI port was bad., Do yourself a favor and get a more expensive brand so you don't have to deal with the headache that comes with this one.,1,1
N82E16882850010,82-850-010,10/15/2012 8:47:53 AM,Austin W.,Does what it's supposed to,3, Does what it's supposed to do. Was very cheap.," Super thin cable, not shielded, feels very cheap and flimsy. The HDMI ends that you actually plug in wiggle around around a good amount in the casing that surrounds it.",,0,1
N82E16882850010,82-850-010,10/11/2012 11:30:30 PM,Swapnil K.,Good 1,5, 1.Low price2.Sturdy end points, None till date,,None,None
N82E16882850010,82-850-010,10/7/2012 7:33:14 AM,Roslyn W.,GREAT VALUE & PRICE,5, Great price and it works cant ask for anything more, Not any,,None,None
N82E16882850010,82-850-010,10/3/2012 1:24:47 PM,Danny P.,Good cable at low price,5," Got them on sale for just $1, good quality image and sound when use..."," a cable for $1-$3, you can't ask for more",,None,None
N82E16882850010,82-850-010,10/1/2012 8:58:36 AM,Rogelio Q.,,5, Got 4 of these cables for 1.49 with promo discount. Compared to other high end hdmi cables I have quality seems just as good., None,,None,None
N82E16882850010,82-850-010,9/26/2012 6:01:34 PM,Marguerite P.,,5," Cheap and works. No need for ""monster"" cables. HDMI is digital, you essentially get all or nothing.", A bit thin. Wish the cable was thicker.,,None,None
N82E16882850010,82-850-010,9/26/2012 4:20:07 AM,Kosay A.,Cable works,5, Its a cable.. that works for super cheap..?, None so far works like a charm, Never overspend on cables.. get a bunch of cheap ones.. if it dies switcheroo,None,None
N82E16882850010,82-850-010,9/21/2012 11:29:42 PM,John B.,"Sweet Price, Does the Job!",5," The price is incredible, the cable works and does what it is supposed to. 6 FT is usually more than enough for whatever device you are probably setting up near your television or your HDMI switch. I purchased the Rosewill RVHS3-11001 3-In / 1-Out HDMI Switch and needed a cable just long enough to reach from my PS3 to the Switch, as the PS3 is on the other side of the TV. It reaches and works... that was all I needed!", N/A," Worth the $2 or $3 it cost. I have never had an issue with any HDMI cable I have purchased off NewEgg, and I always know it will ship out and arrive within 3-4 days.",None,None
N82E16882850010,82-850-010,9/17/2012 12:27:04 PM,Zohaib S.,Cable Works!,5, The cable works just fine.," Cable itself is a bit thin, but it works just fine for connections to and from devices.",,None,None
N82E16882850010,82-850-010,9/16/2012 3:28:24 PM,Sungkyeong K.,Unbelievable Price,5, The price: 1.49 with promo discount and free shipping. Very nice performance, It's kind of thin.,,None,None
N82E16882850010,82-850-010,9/15/2012 8:10:57 AM,Richelle H.,Its an HDMI cable,5," Affordable, Works", A bit thin," This is a standard HDMI cable, it works as well as any other.  The cable itself is a bit thin but that does not appear to hinder its performance.",None,None
N82E16882850010,82-850-010,9/13/2012 5:15:27 PM,Christopher T.,It works,5," Got it for $1.59 and it works, the cord itself isn't very thick and I kind of like it like that, plus its 6ft and it works.", Nothing really.,,None,None
N82E16882850010,82-850-010,9/11/2012 1:43:48 PM,Lyle G.,Works,5," A cable only has two jobs: to work, and to continue to work. This does both.", none,,None,None
N82E16882850010,82-850-010,9/9/2012 12:06:16 PM,Xu Z.,Works and good price,5, good priceworks for connect my sony dvd player to samsung LCD TV, None," For short range connection, such as 6 feet or less, doesn't need to go for high price cable, since signal are all trasmitted in digital",None,None
N82E16882850010,82-850-010,9/8/2012 8:31:41 PM,Salvador R.,good price,5, cheap. hdmi does as it says. cant tell of anything lower than 720 on this, none,,None,None
N82E16882850010,82-850-010,9/6/2012 8:54:28 AM,Michael C.,,5," hdmi, not much to say here. works well", no problems,,None,None
N82E16882850010,82-850-010,9/6/2012 6:59:24 AM,Peter M.,Great HDMI Cables!,4," Both cables ordered work as advertised, allow HDMI connection from XBox 360 to Receiver.  Can't beat this price!"," Cables are rather thin for HDMI, so longevity is questionable.", Great working HDMI cables for this price! ^_^,None,None
N82E16882850010,82-850-010,9/1/2012 6:34:53 PM,Anonymous,Does the job,4, Got it free with the purchase of a small TV. It does the job as expected., None.,,None,None
N82E16882850010,82-850-010,9/1/2012 4:31:25 AM,Ronald L.,Poor Quality,1, Cheap & flexible," Worse then not working at all , it was intermittent & caused a lot of headaches."," Very cheap from Newegg, quick free shipping.Didn't even want to bother Newegg for a refund.",None,None
N82E16882850010,82-850-010,8/31/2012 7:29:12 AM,Jason H.,didn't work,1, They had the pretty gold ends," Bought 2, just in case one didn't work, well they both didn't work.  Maybe I should have bought 4?  Anyway didn't work on Samsung 55"" tv.  They had really skinny cables compared to the regular silver ended ones that do work.", Anybody need a pair of 6 ft HDMI cables that don't work?,1,2
N82E16882850010,82-850-010,8/27/2012 8:52:32 AM,Haixiong Y.,Don't Work,1, None, Neither one works," Bought two months ago, but just opened and used them for my new TV, so disappointed that neither of the 2 cables works, just junk.",2,3
N82E16882850010,82-850-010,1/20/2014 3:57:24 AM,Daniel M.,It's thin & it works,5, It was free with a TV purchase. It's a lot thinner than other HDMI cables. The new TV's picture & sound appeared just fine using these free cables. Me likey., no cons, Free cables that actually work OK = Home Run in my book.,None,None
N82E16882850010,82-850-010,1/18/2014 10:07:33 AM,ANTHONY F.,It works,4, It works, Thin," This is the thinnest gauge HDMI cable I have ever seen.  It is the thickness of a mouse cord.  However, it seems to work just fine.  I think it is well worth the <$2 I paid for it.",0,1
N82E16882850010,82-850-010,1/14/2014 2:05:55 PM,Steven W.,"cheap, the work so I ordered spares",5, Finally saw this Newegg promotion and ordered a few of these spare hdmi cables.  They can be routed easily since the material is fairly flexible but more importantly I knew they would be delivered quickly since Newegg had them in stock at their east coast warehouse across the river in Secaucus.  What shocked me was the fact is I have never been a huge fan of Newegg Eggsaver shipping but this time the items were in my hand in less than 3 work days., Nothing really bad to say about these HDMI cables.  My other competitively purchased HDMI cables had thicker gage wire and were manufactured a bit better but at twice the cost plus shipping., Looks like Newegg is actually reading these reviews and now has the occasional cable promotion.  Kudos to Newegg!,1,2
N82E16882850010,82-850-010,1/13/2014 7:18:33 PM,Spiro T.,Could be a bit thicker,4," Works as it should, and has tight fit to the tolerances of most HDMI connections.  Great deal at a dollar fifty"," Would have appreciated a bit more shielding, but what do you want for a $1.50",,0,1
N82E16882850010,82-850-010,1/12/2014 4:21:53 PM,Joseph M.,Cheap But Works,3, Works., Hopefully they're gluing the ends together better., I suggest wrapping rubber bands around the plastic plug ends before plugging them in.,1,1
N82E16882850010,82-850-010,1/10/2014 1:33:22 PM,Huy T.,Works,5, Works., -Version not labeled.," Soooo annoying that the HDMI version is not shown. As of right now its working great, but will be soo anoying later when i get my cables mixed up and don't know if it's not working because the cable is 1.3 and not 1.3 cat 2 ..",None,None
N82E16882850010,82-850-010,1/9/2014 8:09:01 AM,Anonymous,,5," Standard plug and forget basic cable, gets the job done.", none,,None,None
N82E16882850010,82-850-010,1/8/2014 4:53:26 PM,Jacob R.,It does what it does,5, Its a 6ft hdmi cable. It connects a monitor to a computer. woopty doo., none, it does not sparkle,0,1
N82E16882850010,82-850-010,1/5/2014 3:10:37 PM,Jay L.,Coboc 6 ft. HDMI A Male to A Male Cable (Black) OEM,4, Super thin and excellent gold metal components, None,,None,None
N82E16882850010,82-850-010,1/5/2014 12:27:03 PM,Cory L.,It works,5, It does what it says. I haven't had any issues whatsoever.," The actual cable is thin compared to others I've seen. Not really a con, but its the closest to con that I can think of.", I got it super cheap. I can't believe how much retail stores charge for a 6ft hdmi cable. Its robbery.,None,None
N82E16882850010,82-850-010,1/3/2014 11:40:10 AM,Anonymous,Coboc 6 ft. HDMI® A Male to A Male Cable (Black) - OEM,5, HDMI cord works.  I use it for the back of my PS3 to a HDMI splitter., no cons.,,1,1
N82E16882850010,82-850-010,12/31/2013 5:39:21 AM,Martin C.,Good Cheap Cable - 6 ft. length,5, - Cheap- It works, - None So far," Got this on sale for $1.49. I needed another hdmi cable so i picked this one up and it works just fine, nothing special or bad about it.",1,1
N82E16882850010,82-850-010,12/30/2013 10:27:33 AM,Pawel K.,Works,5, arrived quickly. Price was great. Works with no problems., None," Cable is very thin. I was used to thicker, better insulatet HDMI cables. However, the cable works, so no further complaints here.",1,1
N82E16882850010,82-850-010,12/28/2013 5:16:54 PM,Brett H.,Cables are good for most situations,4, Connector seems solid. inexpensive. thin. Very flexible., Not heavy duty, These cables are great for almost all devices you will need.  But I would avoid daisy chaining them together or using them as an extension to a long cable as I believe the wire gauge is 28 GA or less (unverified).,None,None
N82E16882850010,82-850-010,12/28/2013 3:58:36 PM,Ryan G.,Work just as good as the pricier ones...,5," Cheap, Decent Picture and Sound. Costs way less than some other HDMI cables. Can't beat that!"," None so far. I have only been using the 2 I ordered for a week so far, but have had no issues.",,None,None
N82E16882850010,82-850-010,12/27/2013 4:30:03 PM,Ryan V.,,5, good it work s all u need to no, good,,None,None
N82E16882850010,82-850-010,12/19/2013 6:39:54 PM,Zi Y.,You can't beat the price,4," The HDMI works, for $1.49 and free shipping... enough said."," The cable is bit thin, so use with care.",,1,1
N82E16882850010,82-850-010,12/14/2013 9:20:33 PM,Cherie T.,Decent and Cheap,4, Very cheap and does what it was bought to do. Great money saving alternative if you don't unplug and plug in alot.," It does feel cheap...but I leave mine plugged in, and have had no problems from it to date.", I am using this computer to monitor. Definitely recommend it if that's what you're going for.,None,None
N82E16882850010,82-850-010,12/13/2013 11:18:36 PM,Anonymous,Great to have around,4, Seems to be nice and durable. I bought 3 of these. One to be used right away and two to have around when needed. Usually when you buy an HDMI display and it comes with all the cables you could every want EXCEPT the HDMI cable., None that I have noticed,,None,None
N82E16882850010,82-850-010,12/10/2013 8:58:11 PM,Anonymous,Works great !,4," Easy to use, no complaints !", None,,None,None
N82E16882850010,82-850-010,12/9/2013 9:13:49 PM,Anonymous,1.3,5, CheapWorkThinFlexible, These are not 1.4 so ARC won't work with these cables.,,4,5
N82E16882850010,82-850-010,12/8/2013 12:35:44 AM,Isaiah J.,Connected,4, Great price and free shipping.  Some stores sell the same HDMI cable for nearly $25.00.  Plan ahead and you will save a lot., May not work with some devices...shielding isn't that great and will not block all interference resulting in lines in the picture., Save some money and buy from Newegg.,None,None
N82E16882850010,82-850-010,12/7/2013 8:47:43 AM,Emmet E.,It's a cable,5, It works, Does not protect from viruses,,0,1
N82E16882850010,82-850-010,11/29/2013 8:50:55 PM,Anonymous,Does what it says for cheap!,5, - CHEAP- Delivers full 1080p, - It's not diamond encrusted which would allow for better pixels and 0s and 1s...," It's an HDMI cable, it's 6ft, it's cheap and good build. What more can you want?Don't be fooled into paying more at BBuy, or any other A/V store. An HDMI cable is an HDMI cable. Gold/Silver/Platinum or any other metal wire will not make your signal any better. It's either a 0 or a 1 in digital, that's it.Unless you need to a cable that's >25ft, where you run into impedance issues, and need full 1080p then look into cables that specifically combat that. Or, better yet just purchase an HDMI extender. Those too can be had for cheap.",1,2
N82E16882850010,82-850-010,11/24/2013 2:27:31 PM,Valerie G.,Good cable,5," Low price, work perfectly and good quality", None, Should buy this cable,None,None
N82E16882850010,82-850-010,11/7/2013 1:26:33 PM,Anonymous,Good item,5," haven't really used them, but they were very affordable. They look sturdy.", none,,0,1
N82E16882850010,82-850-010,11/5/2013 1:17:17 PM,Michael I.,,5, *Very thin cord (strain relief)* Firm tight connection in hdmi port*Good value*At $3.99 you don't need me to tell you it's a good value," None really, until i have to upgrade to hdmi 2.0 for the 4k displays",,None,None
N82E16882850010,82-850-010,11/4/2013 8:35:54 AM,Esteban O.,Great Product,5, Great cables. More than long enough for my computer set up. Help add to the great picture I'm getting with the video card and monitors I have set up., None, Great price and highly recommended.,None,None
