,ltable_ASIN,rtable_NID,predicted
1757,B009YOKAZI,N82E16820233310,0
1758,B009YZXOVE,9SIA4RE4T21142,1
1759,B009YZXOVE,9SIA4RE4TS1058,0
1760,B009YZXOVE,9SIA4RE4TS1920,0
1761,B009YZXOVE,9SIA9JN55R0093,0
1762,B009YZXOVE,9SIA9K857G1991,0
1763,B009YZXOVE,9SIA9K85941822,0
1764,B009YZXOVE,9SIA9KW4F57333,0
1765,B009YZXOVE,N82E16823114058,0
1766,B009ZN2NH6,9SIA0AJ3V19656,0
1767,B009ZN2NH6,9SIA25V35K3157,0
1768,B009ZN2NH6,9SIA6ZP3RA2165,0
1769,B009ZN2NH6,N82E16835181060,0
1770,B009ZN2NH6,N82E16835181101,0
1771,B009ZN2NH6,N82E16835181103,0
1772,B00A0EPNPI,9SIA4RE5082082,0
1773,B00A0EPNPI,9SIA4RE5087138,1
1774,B00A0EPNPI,9SIA4RE5087507,0
1775,B00A0HZNDW,N82E16817139041,1
1776,B00A14ZUIM,9SIA0AJ17D0087,1
1777,B00A1Y2STQ,9SIA4RE5528382,0
1778,B00A1ZTZOG,N82E16820721107,1
1779,B00A2IM5NU,9SIA1K63T99378,0
1780,B00A3Q76WG,9SIA4RE4T21142,1
1781,B00A72ZQK0,9SIA4RE5082089,0
1782,B00A72ZQK0,9SIA4RE5082090,0
1783,B00A72ZQK0,9SIA4RE5082094,1
1784,B00A72ZQK0,9SIA4RE5083743,0
1785,B00A72ZQK0,9SIA4RE5084531,0
1786,B00A72ZQK0,9SIA4RE5084556,0
1787,B00A72ZQK0,9SIA4RE5084825,0
1788,B00A72ZQK0,9SIA4RE5085146,0
1789,B00A72ZQK0,9SIA4RE5086584,0
1790,B00A72ZQK0,9SIA4RE5086614,0
1791,B00A72ZQK0,9SIA4RE5086783,0
1792,B00A72ZQK0,9SIA4RE5091121,0
1793,B00A72ZQK0,9SIA4RE53D8187,0
1794,B00A7B0JJY,9SIA0AJ17D7895,0
1795,B00A82NUV6,9SIA2F823C2974,0
1796,B00A82NUV6,9SIA4P05AZ3550,0
1797,B00A82NUV6,N82E16828006536,0
1798,B00A82NUV6,N82E16828006537,0
1799,B00A82NUV6,N82E16828106829,0
1800,B00AAJ0ZGK,N82E16811147166,1
1801,B00AAS88K6,9SIA4RE4T20867,1
1802,B00AAS88K6,9SIA4RE4TJ9542,0
1803,B00AAS88K6,9SIA9JN3FY0108,0
1804,B00AAS88K6,9SIA9JN3RT3522,0
1805,B00AAS88K6,9SIA9JN4293120,0
1806,B00ABS62C6,9SIA4RE2X62744,1
1807,B00ABS62C6,9SIA4RE4638548,0
1808,B00ABS62C6,9SIA9JN3FY0108,0
1809,B00ABS62C6,9SIA9JN3RT3522,0
1810,B00ABS62C6,9SIA9JN41C0914,1
1811,B00ABUOGNQ,N82E16882203219,0
1812,B00AC8AF4G,N82E16811235034,0
1813,B00AHIFKBO,9SIA1N834M2467,0
1814,B00AI8LI1O,9SIA0AJ2SC7525,0
1815,B00AI8LI1O,9SIA9JJ3RA2353,1
1816,B00AIF3B5I,9SIA0AJ2591738,0
1817,B00AIF3B5I,9SIA0AJ2MX3855,0
1818,B00AIF3B5I,9SIA0AJ5951726,0
1819,B00AIF3B5I,9SIA3CF3UD1629,0
1820,B00AIF3B5I,9SIA4A02S21877,0
1821,B00AIF3B5I,9SIABB74AK2833,0
1822,B00AJILG1K,9SIA1N842V6444,0
1823,B00AJILG1K,9SIA22F3T09480,1
1824,B00AKC8EJW,N82E16822154745,0
1825,B00ALK3KEM,9SIA0AJ3FW6645,1
1826,B00ALK3KEM,9SIA85V3RA7634,0
1827,B00ALK3KEM,9SIA85V48D7569,0
1828,B00ALK3KEM,9SIA85V4MC3875,0
1829,B00ALK3KEM,9SIA85V4SC8479,0
1830,B00ALK3KEM,N82E16817139040,0
1831,B00ALK3KEM,N82E16817139042,0
1832,B00ALK3KEM,N82E16817139044,0
1833,B00ALK3KEM,N82E16817139051,1
1834,B00ALK3KEM,N82E16817139059,0
1835,B00ALK3KEM,N82E16817139061,0
1836,B00ALK3KEM,N82E16817139140,0
1837,B00ALK3KEM,N82E16817139141,0
1838,B00ALK3KEM,N82E16817139142,0
1839,B00ALK3KEM,N82E16817139143,0
1840,B00ALK3KEM,N82E16817139147,0
1841,B00AODXYRY,N82E16826436016,0
1842,B00AQ5PK6I,N82E16829102049,0
1843,B00AQ5PK6I,N82E16829102050,1
1844,B00AQNWYM8,9SIA67S5BR9547,0
1845,B00AQNWYM8,9SIA67S5CF6548,0
1846,B00AQNWYM8,9SIA67S5CF6550,0
1847,B00AQNWYM8,9SIA67S5CF6604,0
1848,B00AR4Y0NW,9SIA9AB3T28108,0
1849,B00AR4Y0NW,9SIA9AB3T28109,0
1850,B00AR4Y0NW,9SIA9AB3T28112,0
1851,B00ATX9Y3C,N82E16811352031,1
1852,B00AW6G2P4,9SIA4M55238783,0
1853,B00AW6G2P4,9SIA66T3MZ1252,0
1854,B00AW6G2P4,N82E16823114048,0
1855,B00AXUTKEE,9SIA4RE5045424,0
1856,B00AXUTKEE,N82E16835709020,1
1857,B00AXX0MZC,9SIA0ZX53E5930,0
1858,B00AXX0MZC,9SIA0ZX53E6020,0
1859,B00AXX0MZC,9SIA4H81E87666,0
1860,B00AXX0MZC,9SIA4H81E87835,0
1861,B00AXX0MZC,9SIA6ZP5709065,0
1862,B00AXX0MZC,9SIA6ZP5709204,0
1863,B00AXX0MZC,N82E16817703038,0
1864,B00B0CQCCC,N82E16833156436,1
1865,B00B144EDS,N82E16820233280,0
1866,B00B229W04,9SIA2W02KN0962,1
1867,B00B2ASLL2,9SIA4S844G6272,0
1868,B00B5RV44S,9SIA2F839G9300,0
1869,B00B5RV44S,N82E16822154665,0
1870,B00B5RV44S,N82E16822154740,0
1871,B00B5RV44S,N82E16822154748,0
1872,B00B7AN51I,N82E16813157358,0
1873,B00B7AN51I,N82E16813157358R,0
1874,B00BBDKXNY,9SIA0AJ2SN4291,0
1875,B00BCEK2LA,9SIA9JN3S49152,1
1876,B00BCEK2LK,9SIA4RE2WD7013,1
1877,B00BCEK2LK,9SIA4RE53D6525,0
1878,B00BCEK2LK,9SIA9JN3T20655,1
1879,B00BCEK2LU,9SIA4RE4SV4038,1
1880,B00BCEK2LU,9SIA9N63JX9319,1
1881,B00BCEK2M4,9SIA9KW4PK6113,1
1882,B00BCXF6MG,9SIA2F84D69430,0
1883,B00BEEFNXK,9SIA4RE5082090,0
1884,B00BEEFOUW,9SIA4RE5082090,0
1885,B00BEEFOUW,9SIA4RE5085146,0
1886,B00BEEFOUW,9SIA4RE5086584,0
1887,B00BEEFOUW,9SIA4RE5086614,0
1888,B00BEEFOVG,9SIA4RE5082090,0
1889,B00BEEFOVG,9SIA4RE5085146,0
1890,B00BEEFOVG,9SIA4RE5086584,0
1891,B00BEEFOVG,9SIA4RE5086614,0
1892,B00BEEFOWK,9SIA4RE5082090,0
1893,B00BEEFOWK,9SIA4RE5085146,0
1894,B00BEEFOWK,9SIA4RE5086584,0
1895,B00BEEFOWK,9SIA4RE5086614,0
1896,B00BFFQN3M,9SIA24G2U47783,0
1897,B00BFFQN3M,9SIA3TB1HF4771,0
1898,B00BFFQN3M,9SIA3TB1HF4859,0
1899,B00BFFQN3M,9SIA3TB1HF6350,1
1900,B00BFFQN3M,9SIA4T01H90252,0
1901,B00BFFQN3M,9SIA6ZP3R96123,0
1902,B00BFFQN3M,N82E16822178740,0
1903,B00BFFQN3M,N82E16822178741,0
1904,B00BFFQN3M,N82E16822178742,0
1905,B00BFFQN3M,N82E16822178744,0
1906,B00BFFQN3M,N82E16822178745,0
1907,B00BFFQN3M,N82E16822178817,0
1908,B00BFFQN3M,N82E16822178951,0
1909,B00BFOEY3Y,9SIA1JX30T6235,1
1910,B00BFOEY3Y,N82E16826104928,1
1911,B00BJ6VAQW,N82E16811133212,1
1912,B00BKF4KKU,N82E16829102049,0
1913,B00BKUYZTQ,9SIA24G28M4042,0
1914,B00BKUYZUU,9SIA24G28M4042,0
1915,B00BKUYZUU,N82E16826146031,0
1916,B00BKUYZWS,9SIA2F84D69472,0
1917,B00BKX760S,9SIA6ZP3N68493,1
1918,B00BQ8RM1A,9SIA4RE2Z37684,1
1919,B00BQU141C,N82E16828113832,1
1920,B00BRF95QW,9SIA1N834M2467,1
1921,B00BUSDVBQ,N82E16833704232,0
1922,B00BUSDVBQ,N82E16833704265,0
1923,B00BWLL9MY,N82E16811139021,1
1924,B00BYRPPAS,N82E16833127496,1
1925,B00BZC31WQ,N82E16826105646,1
1926,B00C04R50W,9SIA4RE4FF6748,0
1927,B00C0NWAPS,9SIA8H531C4229,1
1928,B00C0WZ9FW,N82E16833124530,0
1929,B00C15B2DQ,N82E16813157394,0
1930,B00C1TF4FY,9SIA0AJ2MH2159,0
1931,B00C1TF4FY,9SIA1CZ2504045,0
1932,B00C1TF4FY,N82E16828112479,0
1933,B00C7D0IXW,9SIA4RE53D8308,0
1934,B00C8JM9MS,N82E16833320038,1
1935,B00C914TSM,9SIA6B34TF3477,1
1936,B00C9V0OBI,9SIABB74AK2773,1
1937,B00C9V0OBI,N82E16833127496,0
1938,B00C9VB318,N82E16833127496,0
1939,B00CAJNY16,9SIA1N83FN3752,1
1940,B00CCIL9NU,9SIA91J44C8658,1
1941,B00CD1FC6G,9SIA0AJ3KR1414,0
1942,B00CD1FC6G,9SIA0AJ3ZC2066,0
1943,B00CD1FC6G,9SIA0AJ41H6231,0
1944,B00CD1FC6G,9SIA2F84VE8862,0
1945,B00CD1FC6G,N82E16823816015,0
1946,B00CD1FC6G,N82E16823816040,0
1947,B00CD1FC6G,N82E16823816043,0
1948,B00CD1FC6G,N82E16823816048,0
1949,B00CD1FC6G,N82E16823816049,0
1950,B00CD1FC6G,N82E16823816055,0
1951,B00CD1FC6G,N82E16823816065,0
1952,B00CD1FC6G,N82E16823816069,0
1953,B00CD1FC6G,N82E16823816074,0
1954,B00CD1FC6G,N82E16823816075,0
1955,B00CD1FC6G,N82E16823816076,0
1956,B00CD1FC6G,N82E16823816078,0
1957,B00CD1FC6G,N82E16823816079,0
1958,B00CD1FC6G,N82E16823816081,0
1959,B00CERXJNW,9SIA0AJ3KR1414,0
1960,B00CERXJNW,9SIA2F84VE8862,0
1961,B00CERXJNW,N82E16823816015,0
1962,B00CERXJNW,N82E16823816037,0
1963,B00CERXJNW,N82E16823816040,0
1964,B00CF6TLUW,9SIA4RE4T20421,0
1965,B00CHXF79W,9SIA1JX4WN4905,1
1966,B00CI3BISU,9SIA0AJ1064057,0
1967,B00CI3BISU,9SIA4P01PE9175,0
1968,B00CI3BISU,9SIA4P01PE9246,0
1969,B00CI3BISU,9SIA4T01GT7464,1
1970,B00CI3BISU,9SIA4T01GV1286,0
1971,B00CI3BISU,9SIA57Z22F1945,0
1972,B00CI3BISU,9SIA57Z22H4624,0
1973,B00CI3BISU,N82E16822235092,0
1974,B00CI3BISU,N82E16822236807,0
1975,B00CI3BLPA,9SIA0AJ1064057,0
1976,B00CI3BLPA,9SIA0AJ25B3476,0
1977,B00CI3BLPA,9SIA4P01PE9175,1
1978,B00CI3BLPA,9SIA4P01PE9246,0
1979,B00CI3BLPA,9SIA4T01GT7464,0
1980,B00CI3BLPA,9SIA4T01GV1286,0
1981,B00CI3BLPA,9SIA57Z22F1945,1
1982,B00CI3BLPA,N82E16822235092,0
1983,B00CI3BLPA,N82E16822236747,1
1984,B00CI3BLPA,N82E16822236748,0
1985,B00CJ5FNII,9SIA9N63JX9319,0
1986,B00CJD4HD2,9SIA4RE2AW8464,1
1987,B00CJD4HD2,9SIA9KW3NM3060,0
1988,B00CJD4HD2,9SIACB954S5795,1
1989,B00CJZMXAO,9SIA85V3R92297,0
1990,B00CJZMXAO,9SIA85V4FK8392,0
1991,B00CJZMXAO,9SIA85V4RG8213,0
1992,B00CJZMXAO,9SIA85V5AJ4688,0
1993,B00CJZPRD4,N82E16811146069,1
1994,B00CJZU5JU,9SIA1K64JP5665,0
1995,B00CJZU5JU,9SIA1K64K21008,0
1996,B00CJZU5JU,9SIA2F83MX8485,0
1997,B00CKKFDKA,9SIA67038G2473,0
1998,B00CKKFDKA,9SIA6UM2GP9799,0
1999,B00CL58K0Y,N82E16833127496,0
2000,B00CLBZAHY,9SIA1N83U88498,1
2001,B00CLBZAWY,N82E16819113326,1
2002,B00CMDY8MO,9SIA9JN3G82570,0
2003,B00CO8T9VW,9SIAAEE57D9077,0
2004,B00CO8TA4I,9SIA1N83U90871,0
2005,B00CO8TA4I,9SIA24G3RH4325,0
2006,B00CO8TA4I,9SIA85V4R41681,0
2007,B00CO8TA4I,9SIA85V4SA9885,0
2008,B00CO8TA4I,9SIAAEE57D9077,1
2009,B00CO8TA4I,9SIAAEE5B48723,0
2010,B00CO8TA4I,9SIABB75BM2451,0
2011,B00COGLBPQ,9SIA85V3S29358,0
2012,B00COGLBPQ,N82E16820231274,0
2013,B00COGLBPQ,N82E16820231275,0
2014,B00COGLBPQ,N82E16820231276,0
2015,B00COGLBPQ,N82E16820231278,0
2016,B00COGLBPQ,N82E16820231308,0
2017,B00COGLBPQ,N82E16820231402,0
2018,B00COGLBPQ,N82E16820231416,0
2019,B00COGLBPQ,N82E16820231422,0
2020,B00COGLBPQ,N82E16820231424,0
2021,B00COGLBPQ,N82E16820231425,0
2022,B00COGLBPQ,N82E16820231426,0
2023,B00COGLBPQ,N82E16820231427,0
2024,B00COGLBPQ,N82E16820231440,0
2025,B00COGLBPQ,N82E16820231445,0
2026,B00COGLBPQ,N82E16820231455,0
2027,B00COGLBPQ,N82E16820231468,0
2028,B00COGLBPQ,N82E16820231476,0
2029,B00COGLBPQ,N82E16820231486,0
2030,B00COGLBPQ,N82E16820231489,0
2031,B00COGLBPQ,N82E16820231518,0
2032,B00COGLBPQ,N82E16820231519,0
2033,B00COGLBPQ,N82E16820231528,0
2034,B00COGLBPQ,N82E16820231538,0
2035,B00COGLBPQ,N82E16820231544,0
2036,B00COGLBPQ,N82E16820231546,0
2037,B00COGLBPQ,N82E16820231550,0
2038,B00COGLBPQ,N82E16820231571,0
2039,B00COGLBPQ,N82E16820231585,0
2040,B00COGLBPQ,N82E16820231587,0
2041,B00COGLBPQ,N82E16820231615,0
2042,B00COGLBPQ,N82E16820231666,1
2043,B00COGLBPQ,N82E16820231672,0
2044,B00COGLBPQ,N82E16820231689,0
2045,B00CPLGFM4,N82E16819113335,1
2046,B00CPLGFM4,N82E16819113349,0
2047,B00CPLGFME,9SIA1UH40S6573,1
2048,B00CQ35HBQ,N82E16820239697,1
2049,B00CX4MUCC,9SIA1N83VF6962,0
2050,B00CXI0BAG,9SIA4RE5472975,0
2051,B00CXI0BAG,9SIA4RE5473117,1
2052,B00CZ6JG8O,N82E16811353001,0
2053,B00CZ6JG8O,N82E16811353002,1
2054,B00D19HE1U,N82E16833320091,1
2055,B00D2LGT4K,N82E16820233218,0
2056,B00D2LGT72,N82E16820233538,0
2057,B00D3Y7P44,N82E16811353001,1
2058,B00D3Y7P44,N82E16811353002,0
2059,B00D4AVPZC,9SIA6232GP3204,0
2060,B00D5XAN06,N82E16820233538,1
2061,B00D5ZZZFC,9SIABRA4T47768,1
2062,B00D5ZZZMU,9SIABB74HH5945,1
2063,B00D695GS8,N82E16822165544,1
2064,B00D6GINF4,N82E16811139022,0
2065,B00D6GINF4,N82E16811139029,0
2066,B00D6IFNI2,9SIA1N842V6444,0
2067,B00D78Q2AO,9SIA91J43P3869,1
2068,B00D7S1CCM,N82E16833320167,1
2069,B00D9QFTKS,N82E16833127496,0
2070,B00D9S36CE,N82E16833124530,0
2071,B00DA96JDU,9SIA8UT5BU3682,0
2072,B00DES2FQW,N82E16833320167,1
2073,B00DGHD2TA,N82E16819113346,1
2074,B00DH3TFSK,9SIA9SC4RS1207,0
2075,B00DH9M3C4,9SIA1K64291821,0
2076,B00DH9M3C4,9SIA1K64292981,0
2077,B00DH9M3C4,9SIA85V3RB2385,0
2078,B00DH9M3C4,9SIA85V3S29358,0
2079,B00DH9M3C4,N82E16820231274,0
2080,B00DH9M3C4,N82E16820231275,0
2081,B00DH9M3C4,N82E16820231276,0
2082,B00DH9M3C4,N82E16820231278,0
2083,B00DH9M3C4,N82E16820231308,0
2084,B00DH9M3C4,N82E16820231309,0
2085,B00DH9M3C4,N82E16820231312,0
2086,B00DH9M3C4,N82E16820231315,0
2087,B00DH9M3C4,N82E16820231402,0
2088,B00DH9M3C4,N82E16820231416,0
2089,B00DH9M3C4,N82E16820231417,0
2090,B00DH9M3C4,N82E16820231422,0
2091,B00DH9M3C4,N82E16820231424,0
2092,B00DH9M3C4,N82E16820231425,0
2093,B00DH9M3C4,N82E16820231426,0
2094,B00DH9M3C4,N82E16820231427,0
2095,B00DH9M3C4,N82E16820231429,0
2096,B00DH9M3C4,N82E16820231440,0
2097,B00DH9M3C4,N82E16820231442,0
2098,B00DH9M3C4,N82E16820231445,0
2099,B00DH9M3C4,N82E16820231455,0
2100,B00DH9M3C4,N82E16820231456,0
2101,B00DH9M3C4,N82E16820231468,0
2102,B00DH9M3C4,N82E16820231473,0
2103,B00DH9M3C4,N82E16820231476,0
2104,B00DH9M3C4,N82E16820231485,0
2105,B00DH9M3C4,N82E16820231486,0
2106,B00DH9M3C4,N82E16820231488,0
2107,B00DH9M3C4,N82E16820231489,0
2108,B00DH9M3C4,N82E16820231503,0
2109,B00DH9M3C4,N82E16820231507,0
2110,B00DH9M3C4,N82E16820231518,0
2111,B00DH9M3C4,N82E16820231519,0
2112,B00DH9M3C4,N82E16820231527,0
2113,B00DH9M3C4,N82E16820231528,0
2114,B00DH9M3C4,N82E16820231538,0
2115,B00DH9M3C4,N82E16820231544,0
2116,B00DH9M3C4,N82E16820231546,0
2117,B00DH9M3C4,N82E16820231550,0
2118,B00DH9M3C4,N82E16820231560,0
2119,B00DH9M3C4,N82E16820231567,0
2120,B00DH9M3C4,N82E16820231569,0
2121,B00DH9M3C4,N82E16820231571,0
2122,B00DH9M3C4,N82E16820231585,0
2123,B00DH9M3C4,N82E16820231587,0
2124,B00DH9M3C4,N82E16820231590,0
2125,B00DH9M3C4,N82E16820231606,0
2126,B00DH9M3C4,N82E16820231609,0
2127,B00DH9M3C4,N82E16820231611,0
2128,B00DH9M3C4,N82E16820231615,0
2129,B00DH9M3C4,N82E16820231617,0
2130,B00DH9M3C4,N82E16820231627,0
2131,B00DH9M3C4,N82E16820231628,0
2132,B00DH9M3C4,N82E16820231666,0
2133,B00DH9M3C4,N82E16820231672,1
2134,B00DH9M3C4,N82E16820231673,0
2135,B00DH9M3C4,N82E16820231689,0
2136,B00DH9M3C4,N82E16820231718,0
2137,B00DH9M3C4,N82E16820231720,0
2138,B00DHAD3JU,9SIA4RE4ZW5502,1
2139,B00DKPXU9A,9SIABMT4XB8319,0
2140,B00DKXXAAQ,9SIA1N841J0899,0
2141,B00DKXXAAQ,9SIA1N841J0928,0
2142,B00DKXXAAQ,9SIA4RE4Y37904,1
2143,B00DKXXAAQ,N82E16823129043,0
2144,B00DKXXAIS,9SIAA0T57B6832,0
2145,B00DLYD31A,9SIA8VD3KG2411,1
2146,B00DLYD31A,N82E16833124530,0
2147,B00DMLZRVG,9SIA19P3SE0988,0
2148,B00DMLZRVG,9SIA1N82KJ4649,0
2149,B00DOP3NPW,9SIA4RE4S37136,1
2150,B00DOV1948,9SIA0AJ2978264,0
2151,B00DOV1948,9SIA0AJ2MH2159,1
2152,B00DOV1948,9SIA1CZ2504045,0
2153,B00DOV1948,9SIA1CZ3VU5214,0
2154,B00DOV1948,9SIA61K42T7279,0
2155,B00DOV1948,N82E16828112466,0
2156,B00DOV1COK,9SIA0AJ2KT8040,1
2157,B00DQ5RGOY,9SIA4RE4TZ2025,0
2158,B00DQ5RGOY,9SIABB74AK2666,1
2159,B00DQCOJUQ,9SIA68V21E0641,0
2160,B00DQCOJUQ,9SIA68V2TR2312,0
2161,B00DQDSJPG,9SIA0FU42N7983,1
2162,B00DQDSJPG,9SIA0ZX1BK5009,1
2163,B00DQDSJPG,9SIA24G31E0614,0
2164,B00DQFTMLO,9SIA6504TH0731,0
2165,B00DR7EG0I,9SIA0AJ2RS2701,1
2166,B00DR7EG0I,9SIA0AJ3UC7875,0
2167,B00DR7EG0I,9SIA85V5687252,0
2168,B00DR7EG0I,N82E16833122786,0
2169,B00DR8LB4Q,9SIA13X4B15685,0
2170,B00DR8LB4Q,9SIA4RE4NA7808,0
2171,B00DR8LB4Q,9SIABMT4MW8011,1
2172,B00DR8LB4Q,N82E16826104379,0
2173,B00DR8LB4Q,N82E16826104674,0
2174,B00DSUTVYK,9SIA9DE3SA7099,0
2175,B00DSUTVYK,9SIA9HJ3JJ4539,0
2176,B00DSUTX3O,9SIA9DE3SA7099,0
2177,B00DSUTX3O,9SIA9HJ3JJ4539,0
2178,B00DSWSUZO,9SIA4RE4VN5398,0
2179,B00DSWSUZO,9SIA4RE4VX3477,0
2180,B00DUGCWFM,9SIAAEE4WT8534,0
2181,B00DUV01RS,9SIA4RE53D8308,0
2182,B00DVTCJLK,9SIA1N83UD9922,0
2183,B00DVTCJLK,9SIA1N83V71727,0
2184,B00DVTCJLK,9SIA85V4M09442,0
2185,B00DVTCJLK,9SIA85V4M09713,0
2186,B00DVTCJLK,9SIA85V4M09754,0
2187,B00DVTCJLK,9SIA85V4M09841,0
2188,B00DVTCJLK,9SIA85V4M09937,0
2189,B00DVTCJLK,9SIA85V4M10171,0
2190,B00DVTCJLK,9SIA85V4RS1581,0
2191,B00DVTCJLK,9SIA85V4S50090,0
2192,B00DVTCJLK,N82E16813128705,0
2193,B00DVTCJLK,N82E16813128711,0
2194,B00DVTCJLK,N82E16813128718,0
2195,B00DVTCJLK,N82E16813128822,0
2196,B00DVTCJLK,N82E16813128873,0
2197,B00DWXE0UI,9SIA85V3RB1912,0
2198,B00DWXE0UI,9SIA85V3RB1917,0
2199,B00E055H5O,9SIA4P03S12378,0
2200,B00E055H5O,9SIA4T01GS2950,0
2201,B00E055H5O,9SIA4T01GT2711,0
2202,B00E055H5O,9SIA4T01GT5698,1
2203,B00E055H5O,9SIA4T01GV1812,0
2204,B00E055H5O,9SIA6ZP4YF0813,0
2205,B00E055H5O,9SIA7U13RH9242,0
2206,B00E055H5O,9SIA7U13RH9267,0
2207,B00E055H5O,9SIA9DE3SA7827,0
2208,B00E055H5O,9SIA9HJ3JN3976,0
2209,B00E055H5O,9SIACGB57B8118,0
2210,B00E055H5O,N82E16822235133,0
2211,B00E055H5O,N82E16822235151,0
2212,B00E0FOCUA,N82E16811147023,0
2213,B00E0FOCUA,N82E16811147159,0
2214,B00E0FOCUA,N82E16811147184,1
2215,B00E0LCRE2,9SIA12K0F13305,1
2216,B00E0LCRE2,9SIA7HK3YM3831,1
2217,B00E0P7JFA,N82E16811147023,0
2218,B00E0P7JFA,N82E16811147159,0
2219,B00E0P7JFA,N82E16811147183,1
2220,B00E1XGEWU,274-000A-00076,0
2221,B00E3AKFEY,9SIA1K645W5407,0
2222,B00E3AKFEY,N82E16820233567,0
2223,B00E3AKFEY,N82E16820233648,0
2224,B00E3RH5W2,9SIA0AJ2RP9066,0
2225,B00E3RH5W2,9SIA3TB1JE6631,1
2226,B00E3RH5W2,9SIA57Z2P08571,1
2227,B00E3RH5W2,N82E16822235168,0
2228,B00E3RH61W,9SIA0AJ12E8618,0
2229,B00E3RH61W,9SIA0AJ17D7895,0
2230,B00E3RH61W,9SIA1UH4N09757,0
2231,B00E3RH61W,9SIA3FA4RS7357,0
2232,B00E3RH61W,9SIA3TB1JE6631,0
2233,B00E3RH61W,9SIA6AH2YP7156,0
2234,B00E3RH61W,9SIA6ZP4YF0813,0
2235,B00E3RH61W,9SIA85V48D5487,0
2236,B00E3RH61W,9SIA9DE3SA7968,0
2237,B00E3RH61W,N82E16822235157,0
2238,B00E3RH61W,N82E16822235158,0
2239,B00E3RH61W,N82E16822235159,0
2240,B00E3RH61W,N82E16822235160,0
2241,B00E3RH61W,N82E16822235168,0
2242,B00E3RH61W,N82E16822236728,0
2243,B00E3RH61W,N82E16822236729,0
2244,B00E3RH61W,N82E16822236730,0
2245,B00E3RH61W,N82E16822236732,0
2246,B00E3RH63A,9SIA0AJ2RP9066,0
2247,B00E3RH63A,9SIA57Z2P08572,0
2248,B00E3RH63A,9SIA85V48D5487,1
2249,B00E3W16OU,9SIAADF3YT4138,1
2250,B00E4MQODC,9SIA4RE38P6972,1
2251,B00E4MQODC,N82E16826104938,1
2252,B00E5Z3L8Y,N82E16820220685,0
2253,B00E6N9HEC,1E8-0006-000G9,0
2254,B00E6N9HEC,9SIA0AJ12E8618,0
2255,B00E6N9HEC,9SIA0AJ17D7895,0
2256,B00E6N9HEC,9SIA1UH4N09757,0
2257,B00E6N9HEC,9SIA3FA4RS7357,0
2258,B00E6N9HEC,9SIA3TB1JE6631,0
2259,B00E6N9HEC,9SIA4A03X69441,0
2260,B00E6N9HEC,9SIA6AH2YP7156,0
2261,B00E6N9HEC,9SIA85V48D5487,0
2262,B00E6N9HEC,9SIA9DE3SA7968,0
2263,B00E6N9HEC,N82E16822235159,0
2264,B00E6N9HEC,N82E16822236728,0
2265,B00E6N9HEC,N82E16822236729,0
2266,B00E6N9HEC,N82E16822236730,0
2267,B00E6N9HEC,N82E16822236732,0
2268,B00E7IPN0I,9SIA13X4B15685,0
2269,B00E7IPN0I,9SIAB2748G5663,0
2270,B00E88G054,9SIA1KT14U5900,0
2271,B00E9262IE,9SIA5E62X48526,0
2272,B00EELU4ES,9SIA9JA4Y61799,1
2273,B00EF1G9D2,9SIA85V4SA9885,1
2274,B00EF1G9DW,9SIA6ZP4MT9644,1
2275,B00EF7WMSC,9SIA1K63T99378,0
2276,B00EFL3MBY,9SIA0AJ1064057,0
2277,B00EFL3MBY,9SIA0AJ1AN8513,0
2278,B00EFL3MBY,9SIA0AJ2335769,0
2279,B00EFL3MBY,9SIA0AJ2GM0122,0
2280,B00EFL3MBY,9SIA0AJ2N88556,0
2281,B00EFL3MBY,9SIA0AJ34R8557,0
2282,B00EFL3MBY,9SIA22F56X2126,0
2283,B00EFL3MBY,9SIA22F5CD4708,0
2284,B00EFL3MBY,9SIA3FA36D7258,0
2285,B00EFL3MBY,9SIA4P03HJ4087,0
2286,B00EFL3MBY,9SIA4P03S12378,0
2287,B00EFL3MBY,9SIA4T01GS2950,0
2288,B00EFL3MBY,9SIA4T01GS3609,0
2289,B00EFL3MBY,9SIA4T01GT5610,0
2290,B00EFL3MBY,9SIA4T01GT5703,0
2291,B00EFL3MBY,9SIA4T01GT7464,0
2292,B00EFL3MBY,9SIA4T01GV1173,0
2293,B00EFL3MBY,9SIA57Z4VM8118,0
2294,B00EFL3MBY,9SIA5AD4AZ7303,0
2295,B00EFL3MBY,9SIA6ZP4YF0813,0
2296,B00EFL3MBY,9SIA9HJ3JN3976,0
2297,B00EFL3MBY,9SIACGB57B8118,0
2298,B00EGSGDXK,9SIA5AD3SC2092,0
2299,B00EGSGDXK,9SIA5AD45R8528,0
2300,B00EGSGDXK,9SIA67S2181810,0
2301,B00EGSGDXK,9SIA9DE3SA7183,1
2302,B00EGSGDXK,9SIA9HJ3JX9155,0
2303,B00EGSGDXK,9SIAAEE4SK1879,0
2304,B00EGSGDXK,9SIABZ053N0534,0
2305,B00EGSGDXK,N82E16822136979,0
2306,B00EHBES1U,N82E16822236342,0
2307,B00EHBES1U,N82E16822236343,0
2308,B00EHBES1U,N82E16822236344,0
2309,B00EHBES1U,N82E16822236599,0
2310,B00EIQTKAS,N82E16822178380,1
2311,B00ELNG49I,9SIA2F84139556,0
2312,B00ELNG49I,9SIA4M55238783,0
2313,B00ELNG49I,9SIA4RE4T19892,0
