NID,NAME,CATEGORY,PRICE,NUM_REVIEWS,BRAND,INFO
9SIA70932M7486,fantom drives professional 5tb usb 3.0 / esata aluminum desktop external hard drive gfp5000eu3 black,External Harddrives,312.55,1,fantom drives,gfp5000eu3
9SIA0AJ2K91520,fantom drives greendrive3 1tb usb 3.0 aluminum desktop external hard drive gd1000u3,External Harddrives,160.25,1,fantom drives,gd1000u3
9SIA0AJ1GB5202,toshiba 500gb canvio connect external hard drive usb 3.0 model hdtc705xk3a1 black,External Harddrives,110.25,1,toshiba,hdtc705xk3a1
N82E16822204124,fantom drives g-force quad 3tb usb 3.0 / firewire400 / 2 x firewire800 / esata aluminum desktop external hard drive gf3000qu3 black,External Harddrives,177.7,1,fantom drives,gf3000qu3
9SIA0AJ1UJ8979,g-technology g-drive  gen 6  usb 3.0 esata and firewire 3tb 7200rpm external hard drive  0g02923 ,External Harddrives,280.25,1,g-technology,0go2923
9SIA4P01ZR9794,"lacie 2big quadra usb 3.0 6tb usb 3.0 / 2 x firewire800 3.5"" external hard drive lac9000354",External Harddrives,349,1,lacie,lac9000354
9SIA5AD2ER5632,hornettek ht-3402u3 enterprise quad bay 20tb  20-terabyte  usb 3.0 & esata jbod external hard drive  build-in 4x 5tb hdd ,External Harddrives,899.95,1,,None
1E8-0006-000G9,refurbished  wd my book studio 2tb mac external hard drive storage usb 3.0,External Harddrives,67.99,1,,None
N82E16822215100,"verbatim store 'n' save 3tb usb 3.0 3.5"" desktop hard drive 97581",External Harddrives,114.99,1,verbatim,97581
9SIA29P1S54739,lacie d2 quadra usb 3.0 4tb usb 3.0 / 2 x firewire800 / esata external hard drive lac9000258u silver,External Harddrives,0,1,lacie,lac9000258u
1UW-000E-00014,g-technology g-raid 16tb usb 3.0 / 2 x thunderbolt 2 desktop external hard drive 0g04097 silver,External Harddrives,1099.95,1,g-technology,0g04097
N82E16822236701,refurbished  wd elements 1.5tb usb 3.0 external hard drive wdbu6y0015bbk black,External Harddrives,54.99,1,western digital,wdbu6y0015bbk
N82E16822235168,"refurbished  wd my book 2tb usb 3.0 3.5"" hard drives - desktop external wdbfjk0020hbk black",External Harddrives,64.99,1,western digital,wdbfjk0020hbk
N82E16822154665,lacie porsche design p'9230 4tb usb 3.0 desktop external hard drive lac9000384,External Harddrives,129.99,1,lacie,lac9000384
N82E16822154750,lacie porsche design 8tb usb 3.1 external desktop drive stfe8000100,External Harddrives,299.99,1,lacie,stfe8000100
1E8-001A-00013,g-technology g-drive usb 2tb usb 3.0 desktop external hard drive 0g03902 silver,External Harddrives,149.95,1,g-technology,0g03902
9SIA1T54M52229,g-technology g-drive usb 6tb usb 3.0 desktop external hard drive 0g03674 silver,External Harddrives,249.95,1,g-technology,0g03674
N82E16822165606,buffalo drivestation quad 12tb  4 x 3 tb  usb 3.0 high performance raid array with optimized hard drives hd-qh12tu3r5,External Harddrives,899.9,1,buffalo,hd-qh12tu3r5
1Z4-0051-00010,iosafe solopro 2tb usb 3.0 external hard drive with fireproof / waterproof  + 1 year data recovery svc sm2tb1yr black,External Harddrives,379.99,1,iosafe,sm2tb1yr
0VN-005A-00001,g-technology g-raid 8tb usb 3.0 / 2 x thunderbolt 2 desktop external hard drive 0g04085 silver,External Harddrives,599.95,1,g-technology,0g04085
9SIA1N83WZ1477,fantom drives g-force3 2tb usb 3.0 aluminum desktop external hard drive gf3b2000u32 black,External Harddrives,125.25,2,fantom drives,gf3b2000u32
N82E16822204130,fantom drives professional 1tb usb 3.0 / esata aluminum desktop external hard drive gfp1000eu3 black,External Harddrives,113.99,2,fantom drives,gfp1000eu3
9SIA8HW47R6155,fantom drives professional 2tb usb 3.0 / esata aluminum desktop external hard drive gfp2000eu3 black,External Harddrives,129.95,2,fantom drives,gfp2000eu3
9SIA1UH3YS9766,fantom drives professional 4tb usb 3.0 / esata aluminum desktop external hard drive gfp4000eu3 black,External Harddrives,228.32,2,fantom drives,gfp4000eu3
9SIA2W050U1661,lacie d2 quadra usb 3.0 5tb usb 3.0 / 2 x firewire800 / esata external hard drive lac9000481u silver,External Harddrives,279.99,2,lacie,lac9000481u
N82E16822161138,"apricorn aegis padlock dt 2tb usb 3.0 3.5"" external hard drive 256-bit aes encryption adt-3pl256-2000",External Harddrives,192.55,2,apricorn,adt-3pl256-2000
N82E16822501073,"iosafe solo g3 4tb usb 3.0 3.5"" external hard drive sk4tb black",External Harddrives,379.99,2,iosafe,sk4tb
N82E16822235157,wd my book 6tb usb 3.0 desktop hard drive wdbbgb0060hbk-nesn black,External Harddrives,159.99,2,western digital,wdbbgb0060hbk-nesn
9SIA4T01GT5610,wd 500gb my passport ultra portable hard drive usb 3.0 model wdbpgc5000ard-nesn red,External Harddrives,109.99,3,western digital,wdbpgc5000ard-nesn
9SIA1N849T3087,fantom drives g-force3 1tb usb 3.0 aluminum desktop external hard drive gf3b1000u32 black,External Harddrives,114.25,3,fantom drives,gf3b1000u32
9SIA6AH2SS7219,refurbished  wd my passport ultra 1tb usb 3.0 portable hard drive wdbzfp0010bbk black,External Harddrives,119.99,3,western digital,wdbzfp0010bbk
9SIA0AJ1E79055,3tb my book live external hard drive,External Harddrives,240.25,3,western digital,wdbacg0030hch
N82E16822215086,"verbatim store n save 2tb usb 3.0 3.5"" desktop hard drive 97580 black",External Harddrives,98.99,3,verbatim,97580
9SIA5AD2T96628,hornettek viper 6tb  6000gb  64mb cache superspeed usb 3.0/2.0 external hard drive  black ,External Harddrives,199.95,3,hornettek,vp-6000
9SIA29P3MD2728,lacie d2 usb 3.0 3tb usb 3.0 desktop professional desktop storage lac9000529,External Harddrives,0,3,lacie,lac9000529
N82E16822510050,fantom drives 2tb usb 3.0 / esata aluminum desktop external hard drive gf3b2000eu black,External Harddrives,109.63,3,fantom drives,gf3b2000eu
9SIA1UH4S00755,fantom drives g-force 5tb usb 3.0 / esata aluminum desktop external hard drive gf3b5000eu black,External Harddrives,188.91,2,fantom drives,gf3b5000eu
N82E16822204128,fantom drives g-force 4tb usb 3.0 / esata aluminum desktop external hard drive gf3b4000eu black,External Harddrives,154.99,3,fantom drives,gf3b4000eu
N82E16822235158,wd my book 4tb usb 3.0 desktop hard drive wdbbgb0040hbk-nesn black,External Harddrives,109,3,western digital,wdbbgb0040hbk-nesn
N82E16822154545,"lacie d2 quadra usb 3.0 3tb usb 3.0 / 2 x firewire800 / esata 3.5"" external hard drive lac301549u silver",External Harddrives,179.99,3,lacie,lac301549u
N82E16822236728,wd 4tb my book duo desktop raid external hard drive - usb 3.0 - wdblwe0040jch-nesn,External Harddrives,249,3,western digital,wdblwe0040jch-nesn
9SIA6ZP3K28536,fantom drives g-force 1tb usb 3.0 / esata aluminum desktop external hard drive gf3b1000eu black,External Harddrives,89.5,4,fantom drives,gf3b1000eu
9SIA7U13RH9245,western digital wdbhez5000abk-nesn 500gb enterprise external hard drive,External Harddrives,179.99,4,western digital,wdbhez5000abk-nesn
9SIA0AJ4H33022,refurbished  lacie minimus 2tb usb 3.0 external hard drive 301967-r,External Harddrives,139.89,4,lacie,301967-r
9SIA0AJ3WB3677,"refurbished  wd my book essential 3tb usb 3.0 / usb 2.0 3.5"" external hard drive wdbacw0030hbk black",External Harddrives,159.89,4,western digital,wdbacw0030hbk
N82E16822510051,fantom drives g-force 3tb usb 3.0 / esata aluminum desktop external hard drive gf3b3000eu black,External Harddrives,136.99,4,fantom drives,gf3b3000eu
N82E16822165442,buffalo drivestation axis velocity 3tb usb 3.0 external hard drive hd-lx3.0tu3 black,External Harddrives,139.99,4,buffalo,hd-lx3.0tu3
9SIA2F839G9300,"lacie porsche design p'9230 3tb usb 3.0 3.5"" desktop external hard drive lac302003",External Harddrives,109.99,4,lacie,lac302003
9SIA5AD3CR9480,hornettek viper 2tb  2000gb  64mb cache 7200rpm superspeed usb 3.0/2.0 external hard drive  black  - retail w/1 year warranty,External Harddrives,79.99,4,,None
9SIA3FA4RS7357,wd 16tb my book duo desktop raid external hard drive usb 3.0 - wdblwe0160jch-nesn,External Harddrives,499,5,western digital,wdblwe0160jch-nesn
N82E16822236729,wd 6tb my book duo desktop raid external hard drive - usb 3.0 - wdblwe0060jch-nesn,External Harddrives,279,52,western digital,wdblwe0060jch-nesn
N82E16822235160,wd my book 8tb usb 3.0 desktop hard drive wdbbgb0080hbk-nesn black,External Harddrives,209.99,4,western digital,wdbbgb0080hbk-nesn
9SIA4T01H73124,wd 1tb my passport slim external hard drive usb 3.0 model wdbgmt0010bal-nesn,External Harddrives,146.38,5,western digital,wdbgmt0010bal-nesn
9SIA0AJ3Z02727,refurbished  wd my book essential 1tb usb 3.0 external hard drive wdbacw0010hbk black,External Harddrives,137.28,5,western digital,wdbacw0010hbk
9SIA1UH3YS9785,fantom drives g-force3 8tb usb 3.0 aluminum desktop external hard drive gf3b8000u black,External Harddrives,297.86,5,fantom drives,gf3b8000u
N82E16822165441,buffalo drivestation axis velocity 2tb usb 3.0 external hard drive hd-lx2.0tu3 black,External Harddrives,117.14,5,buffalo,hd-lx2.0tu3
9SIA1UH4N09613,wd 10tb my book pro professional raid storage - thunderbolt usb 3.0 - wdbdtb0100jsl-nesn,External Harddrives,741.64,5,western digital,wdbdtb0100jsl-nesn
N82E16822204125,fantom drives g-force quad 4tb usb 3.0 / firewire400 / 2 x firewire800 / esata aluminum desktop external hard drive gf4000qu3 black,External Harddrives,218,5,fantom drives,gf4000qu3
N82E16822204121,fantom drives g-force3 pro 3tb usb 3.0 aluminum desktop external hard drive gf3b3000up black,External Harddrives,115.45,5,fantom drives,gf3b3000up
N82E16822510044,fantom drives g-force3 pro 4tb usb 3.0 aluminum desktop external hard drive gf3b4000up black,External Harddrives,199.99,5,fantom drives,gf3b4000up
9SIA85V4F64490,seagate backup plus 6tb desktop external hard drive with 200gb of cloud storage & mobile device backup usb 3.0 - stdt6000100  black ,External Harddrives,339.89,5,seagate,stdt6000100
N82E16822161140,"apricorn aegis padlock dt 3tb usb 3.0 3.5"" encrypted desktop hard drive with pin access with 256-bit aes encryption adt-3pl256-3000",External Harddrives,246.42,5,apricorn,adt-3pl256-3000
9SIA1UH4N09757,wd 12tb my book duo desktop raid external hard drive - usb 3.0 - wdblwe0120jch-nesn,External Harddrives,425.55,6,western digital,wdblwe0120jch-nesn
N82E16822242012,"cirago 750gb usb 2.0 3.5"" external hard drive cst4750",External Harddrives,80.01,6,cirago,cst4750
N82E16822204126,fantom drives g-force 2tb usb 3.0/esata aluminum desktop external hard drive gf3b2000eua black,External Harddrives,109.99,6,fantom drives,gf3b2000eua
9SIA6ZP3K21828,fantom drives gforce/3 1tb usb 3.0 aluminum desktop external hard drive  gf3b1000u black,External Harddrives,89.5,7,fantom drives,gf3b1000u
9SIA0AJ2RP9066,western digital my book essential 1.5tb desktop external hard drive,External Harddrives,180.25,7,western digital,wdbacw0015hbk-nesn
9SIA57Z2P08572,"refurbished  wd my book 3tb usb 3.0/usb 2.0 3.5"" external hard drive wdbfjk0030hbk black",External Harddrives,108.99,7,western digital,wdbfjk0030hbk
N82E16822510042,fantom drives gforce/3 4tb usb 3.0 aluminum desktop external hard drive gf3b4000u black,External Harddrives,148.99,7,fantom drives,gf3b4000u
9SIA9DE3SA7823,wd elements 2tb usb 3.0 external desktop storage wdbwlg0020hbk-nesn black,External Harddrives,219.99,8,western digital,wdbwlg0020hbk-nesn
N82E16822165532,buffalo drivestation ddr 2 tb usb 3.0 hard drive with ddr3 megacache accelerator - hd-gd2.0u3,External Harddrives,139.99,9,buffalo,hd-gd2.0u3
N82E16822236730,wd 8tb my book duo desktop raid external hard drive - usb 3.0 - wdblwe0080jch-nesn,External Harddrives,319,9,western digital,wdblwe0080jch-nesn
N82E16822236732,wd 6tb my book desktop external hard drive - usb 3.0 - wdbfjk0060hbk-nesn,External Harddrives,187.99,9,western digital,wdbfjk0060hbk-nesn
9SIA8H531C4229,buffalo drivestation ddr 3 tb usb 3.0 hard drive with ddr3 megacache accelerator  - hd-gd3.0u3,External Harddrives,190.8,10,buffalo,hd-gd3.0u3
9SIA4T01GS2950,wd 500gb my passport ultra portable hard drive usb 3.0 model wdbpgc5000abk-nesn black,External Harddrives,153.89,11,western digital,wdbpgc5000abk-nesn
9SIA0AJ4899592,"toshiba canvio desk 4tb usb 3.0 3.5"" desktop external hard drive hdwc240xk3j1 black",External Harddrives,199.48,11,toshiba,hdwc240xk3j1
9SIA4T01H60813,wd 1tb my passport ultra portable hard drive usb 3.0 model wdbzfp0010bbl-nesn blue,External Harddrives,169.99,12,western digital,wdbzfp0010bbl-nesn
9SIA24G2U47783,"seagate expansion 2tb usb 3.0 3.5"" desktop external hard drive steb2000100 black",External Harddrives,97.38,12,seagate,steb2000100
9SIA0AJ12E8618,wd my book 4tb desktop usb 3.0 external hard drive storage  wdbacw0040hbk-nesn,External Harddrives,265.78,12,western digital,wdbacw0040hbk-nesn
N82E16822179032,seagate backup plus hub 6tb usb 3.0 hard drives - desktop external stel6000100 black,External Harddrives,179.99,12,seagate,stel6000100
9SIA8HW47R6156,fantom drives professional 3tb usb 3.0 / esata aluminum desktop external hard drive gfp3000eu3 black,External Harddrives,159.95,12,fantom drives,gfp3000eu3
9SIA4T01GS2931,wd 2tb my passport ultra portable hard drive usb 3.0 model wdbmwv0020btt-nesn titanium,External Harddrives,158.99,13,western digital,wdbmwv0020btt-nesn
9SIA24G47M8352,seagate innov8 8tb desktop external hard drive - usb-c powered - stfg8000400,External Harddrives,308.63,13,seagate,stfg8000400
N82E16822510022,fantom drives gforce3 pro 2tb 7200 rpm usb 3.0 aluminum external hard drive  gf3b2000up ,External Harddrives,91.45,13,fantom drives,gf3b2000up
9SIA6ZP3K21674,fantom drives gforce/3 2tb usb 3.0 aluminum desktop external hard drive  gf3b2000u black,External Harddrives,99.9,14,fantom drives,gf3b2000u
N82E16822165570,buffalo drivestation 3tb usb 3.0 external desktop hard drive hd-lc3.0u3,External Harddrives,139.99,14,buffalo,hd-lc3.0u3
N82E16822178740,"seagate expansion 3tb usb 3.0 3.5"" desktop external hard drive steb3000100 black",External Harddrives,89.99,16,seagate,steb3000100
9SIA0AJ10M5448,"wd my book essential 500gb usb 2.0 3.5"" desktop external hard drive wdbaaf5000ebk-nesn",External Harddrives,183.89,17,western digital,wdbaaf5000ebk-nesn
9SIA3TB1HF4771,"seagate expansion 1tb usb 3.0 3.5"" desktop external hard drive stbv1000100 black",External Harddrives,223.76,17,seagate,stbv1000100
N82E16822501054,"iosafe solo g3 3tb usb 3.0 3.5"" external hard drive with fireproof / waterproof  1 year data recovery svc sk3tb black",External Harddrives,331.99,17,iosafe,sk3tb
9SIA6ZP3R86530,seagate backup plus 3tb desktop external hard drive with 200gb of cloud storage & mobile device backup usb 3.0 - stdt3000100  black ,External Harddrives,182.73,19,seagate,stdt3000100
9SIA3TB1JE6631,wd 2tb my book desktop external hard drive - usb 3.0 - wdbfjk0020hbk-nesn,External Harddrives,226.99,22,western digital,wdbfjk0020hbk-nesn
N82E16822501053,"iosafe solo g3 2tb usb 3.0 3.5"" external hard drive with fireproof / waterproof  1 year data recovery svc sk2tb",External Harddrives,279.99,24,iosafe,sk2tb
9SIA0AJ3G66973,buffalo drivestation 2tb usb 3.0 external desktop hard drive hd-lc2.0u3,External Harddrives,164.25,25,buffalo,hd-lc2.0u3
N82E16822178951,"seagate expansion 8tb usb 3.0 3.5"" desktop external hard drive steb8000100 black",External Harddrives,209.99,27,seagate,steb8000100
9SIA85V48D5487,wd 3tb my book desktop external hard drive - usb 3.0 - wdbfjk0030hbk-nesn,External Harddrives,120.39,28,western digital,wdbfjk0030hbk-nesn
N82E16822204105,fantom drives g-force3 3tb usb 3.0 aluminum desktop external hard drive gf3b3000u black,External Harddrives,109.99,27,fantom drives,gf3b3000u
N82E16822165571,buffalo drivestation 4tb usb 3.0 external desktop hard drive hd-lc4.0u3 black,External Harddrives,163.7,33,buffalo,hd-lc4.0u3
9SIA6AH2YP7171,"wd my book  av 1tb usb 2.0 / esata 3.5"" dvr expander wdbabt0010hbk-nesn black",External Harddrives,596.69,36,western digital,wdbabt0010hbk-nesn
9SIA4T01GT5698,wd 2tb my passport ultra portable hard drive usb 3.0 model wdbmwv0020bbk-nesn black,External Harddrives,198.99,38,western digital,wdbmwv0020bbk-nesn
N82E16822178741,"seagate expansion 4tb usb 3.0 3.5"" desktop external hard drive steb4000100 black",External Harddrives,109,44,seagate,steb4000100
9SIA4T01GT2711,wd 1tb my passport ultra portable hard drive usb 3.0 model wdbzfp0010bbk-nesn black,External Harddrives,146.69,45,western digital,wdbzfp0010bbk-nesn
9SIACVB5806265,seagate backup plus 8tb desktop external hard drive with 200gb of cloud storage & mobile device backup usb 3.0 - stdt8000100  black ,External Harddrives,262.26,50,seagate,stdt8000100
9SIA9DE3SA7968,wd my book 1tb desktop usb 3.0 external hard drive storage wdbacw0010hbk-nesn,External Harddrives,242.99,50,western digital,wdbacw0010hbk-nesn
N82E16822236807,wd elements 4tb usb 3.0 external hard drive wdbwlg0040hbk-nesn black,External Harddrives,119.99,54,western digital,wdbwlg0040hbk-nesn
9SIA6AH2YP7156,wd my book 2tb desktop usb 3.0 external hard drive storage wdbacw0020hbk-nesn,External Harddrives,209.69,68,western digital,wdbacw0020hbk-nesn
9SIA5MR20D8259,toshiba canvio desk 3tb usb 3.0 desktop external hard drive hdwc130xk3j1 black,External Harddrives,193.99,71,toshiba,hdwc130xk3j1
9SIA0AJ1JD9678,"refurbished  wd elements 1tb usb 2.0 3.5"" desktop external hard drive wdbaau0010hbk",External Harddrives,190.25,72,western digital,wdbaau0010hbk
N82E16822178501,seagate backup plus 5tb desktop external hard drive with 200gb of cloud storage & mobile device backup usb 3.0 - stdt5000100  black ,External Harddrives,136.99,86,seagate,stdt5000100
N82E16822178742,"seagate expansion 5tb usb 3.0 3.5"" desktop external hard drive steb5000100 black",External Harddrives,122.99,95,seagate,steb5000100
9SIA3TB1HF6350,"seagate expansion 4tb usb 3.0 3.5"" desktop external hard drive stbv4000100",External Harddrives,271.74,94,seagate,stbv4000100
9SIA4T01H90252,"seagate expansion 2tb usb 3.0 3.5"" desktop external hard drive stbv2000100",External Harddrives,189.89,164,seagate,stbv2000100
9SIA0AJ17D7895,wd my book 3tb desktop usb 3.0 external hard drive storage  wdbacw0030hbk-nesn,External Harddrives,199.48,207,western digital,wdbacw0030hbk-nesn
9SIA0AJ3ZB2508,western digital elements 1tb desktop external hard drive,External Harddrives,0,239,western digital,wdbaau0010hbk-nesn
9SIA3TB1HF4859,"seagate expansion 3tb usb 3.0 3.5"" desktop external hard drive stbv3000100 black",External Harddrives,165.32,251,seagate,stbv3000100
9SIA3TB1JG9763,"fantom drives greendrive 1tb usb 2.0 / esata 3.5"" greendrive external hard drive gd1000eu",External Harddrives,296.23,410,fantom drives,gd1000eu
9SIA67S2154813,"western digital re3 wd1002fbys 1tb 7200 rpm 32mb cache sata 3.0gb/s 3.5"" internal hard drive bare drive",Internal Harddrives,58.39,266,western digital,wd1002fbys
9SIA67S49S4611,"western digital wd green wd7500aars 750gb intellipower 64mb cache sata 3.0gb/s 3.5"" internal hard drive bare drive",Internal Harddrives,129.89,80,western digital,wd7500aars
9SIA4MR4FE1483,"samsung spinpoint f1 hd322hj 320gb 7200 rpm 16mb cache sata 3.0gb/s 3.5"" hard drive bare drive",Internal Harddrives,129.95,80,samsung,hd322hj
9SIAAEE3Y60542,"seagate barracuda 7200.9 st3802110a 80gb 7200 rpm 2mb cache ide ultra ata100 / ata-6 3.5"" hard drive bare drive",Internal Harddrives,72.01,80,seagate,st3802110a
9SIAAEE4BR1346,"seagate barracuda 7200.8 st3300831as 300gb 7200 rpm 8mb cache sata 1.5gb/s 3.5"" hard drive bare drive",Internal Harddrives,73.9,81,seagate,st3300831as
9SIAAEE3YN7219,"seagate barracuda 7200.10 st3250620a 250gb 7200 rpm 16mb cache ide ultra ata100 / ata-6 3.5"" hard drive bare drive",Internal Harddrives,45.9,83,seagate,st3250620a
9SIABZ053E9630,"western digital av-gp wd5000avds 500gb 32mb cache sata 3.0gb/s 3.5"" internal av hard drive bare drive",Internal Harddrives,36.46,83,western digital,wd5000avds
